date,census_fips_code,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2021-12-08,0.0,-2736.0,-2400.0,2306.0,-5269.0,-9151.0,2545.0
2021-12-09,0.0,-1029.0,3225.0,-754.0,-2219.0,-1371.0,600.0
2021-12-10,0.0,-1161.0,2863.0,-850.0,-2290.0,-1419.0,661.0
2021-12-11,0.0,-1482.0,2037.0,803.0,-2240.0,-1016.0,549.0
2021-12-12,0.0,-1327.0,1699.0,2751.0,-1103.0,-14.0,410.0
2021-12-13,0.0,-79.0,3518.0,1956.0,-1755.0,-1056.0,334.0
2021-12-14,0.0,35.0,3334.0,2485.0,-1737.0,-1049.0,358.0
2021-12-15,0.0,222.0,3689.0,1989.0,-1451.0,-1025.0,292.0
2021-12-16,0.0,136.0,3614.0,1452.0,-1996.0,-1193.0,357.0
2021-12-17,0.0,-174.0,3527.0,1468.0,-1509.0,-1033.0,329.0
2021-12-18,0.0,-702.0,2534.0,1803.0,-1277.0,-874.0,258.0
2021-12-19,0.0,-482.0,3117.0,2981.0,-874.0,603.0,262.0
2021-12-20,0.0,1091.0,4865.0,1902.0,-1515.0,-1099.0,239.0
2021-12-21,0.0,1436.0,5322.0,2559.0,-1151.0,-1263.0,241.0
2021-12-22,0.0,1634.0,6374.0,2428.0,-480.0,-1460.0,220.0
2021-12-23,0.0,2257.0,8436.0,2933.0,70.0,-2527.0,318.0
2021-12-24,0.0,-223.0,7817.0,2022.0,-2681.0,-6581.0,1458.0
2021-12-25,0.0,-8275.0,-9996.0,-3090.0,-6667.0,-8342.0,1415.0
2021-12-26,0.0,-5358.0,-5021.0,-600.0,-2989.0,-2936.0,860.0
2021-12-27,0.0,90.0,4627.0,3461.0,-2745.0,-5026.0,1332.0
2021-12-28,0.0,-33.0,4381.0,5795.0,-2537.0,-4841.0,1343.0
2021-12-29,0.0,-220.0,5239.0,6010.0,-2403.0,-4905.0,1361.0
2021-12-30,0.0,80.0,7521.0,6450.0,-2060.0,-5219.0,1374.0
2021-12-31,0.0,-1794.0,6434.0,6621.0,-3857.0,-7158.0,1862.0
2022-01-01,0.0,-7851.0,-9898.0,4364.0,-5383.0,-8565.0,1804.0
2022-01-02,0.0,-2807.0,1181.0,4038.0,-642.0,-1770.0,825.0
2022-01-03,0.0,-1061.0,4469.0,4136.0,-3088.0,-4918.0,1501.0
2022-01-04,0.0,-1121.0,4370.0,4466.0,-3349.0,-4818.0,1561.0
2022-01-05,0.0,-666.0,6183.0,2830.0,-3311.0,-4919.0,1473.0
2022-01-06,0.0,-3610.0,-3094.0,6773.0,-5294.0,-9559.0,2888.0
2022-01-07,0.0,-2173.0,3755.0,2648.0,-3804.0,-5615.0,1992.0
2022-01-08,0.0,-3210.0,1292.0,846.0,-3171.0,-3420.0,1304.0
2022-01-09,0.0,-4884.0,-1095.0,-3717.0,-3523.0,-1877.0,1348.0
2022-01-10,0.0,-2613.0,2834.0,-1684.0,-3785.0,-2529.0,1222.0
2022-01-11,0.0,-2309.0,2716.0,-140.0,-3690.0,-2407.0,1167.0
2022-01-12,0.0,-2506.0,2599.0,-727.0,-3727.0,-2374.0,1210.0
2022-01-13,0.0,-2488.0,2406.0,-551.0,-3707.0,-2342.0,1234.0
2022-01-14,0.0,-2575.0,2386.0,127.0,-3631.0,-2238.0,1223.0
2022-01-15,0.0,-2705.0,1508.0,1593.0,-3392.0,-2027.0,988.0
2022-01-16,0.0,-3357.0,-479.0,2167.0,-3287.0,-1658.0,938.0
2022-01-17,0.0,-2102.0,2561.0,764.0,-3430.0,-2099.0,964.0
2022-01-18,0.0,-1953.0,2328.0,1726.0,-3287.0,-2120.0,988.0
2022-01-19,0.0,-2028.0,2473.0,829.0,-3254.0,-2110.0,1031.0
2022-01-20,0.0,-2312.0,2194.0,-861.0,-3464.0,-2110.0,1146.0
2022-01-21,0.0,-2501.0,2192.0,-931.0,-3514.0,-2026.0,1191.0
2022-01-22,0.0,-2591.0,1429.0,547.0,-3559.0,-1874.0,984.0
2022-01-23,0.0,-3338.0,-534.0,743.0,-3370.0,-1550.0,930.0
2022-01-24,0.0,-2274.0,2212.0,-543.0,-3519.0,-2014.0,1020.0
2022-01-25,0.0,-1939.0,2134.0,767.0,-3320.0,-2007.0,1005.0
2022-01-26,0.0,-2006.0,2248.0,123.0,-3238.0,-1945.0,993.0
2022-01-27,0.0,-2011.0,2199.0,-314.0,-3230.0,-1897.0,1022.0
2022-01-28,0.0,-2070.0,2348.0,198.0,-3102.0,-1796.0,1010.0
2022-01-29,0.0,-2189.0,1520.0,1541.0,-3137.0,-1666.0,839.0
2022-01-30,0.0,-2582.0,-199.0,3358.0,-2578.0,-1312.0,713.0
2022-01-31,0.0,-1836.0,2430.0,16.0,-3118.0,-1763.0,861.0
2022-02-01,0.0,-1711.0,2355.0,1183.0,-3051.0,-1720.0,898.0
2022-02-02,0.0,-1522.0,2671.0,1828.0,-2823.0,-1572.0,841.0
2022-02-03,0.0,-1615.0,2446.0,1349.0,-2763.0,-1556.0,841.0
2022-02-04,0.0,-1797.0,2457.0,866.0,-2757.0,-1499.0,878.0
2022-02-05,0.0,-2046.0,1554.0,1946.0,-2752.0,-1407.0,742.0
2022-02-06,0.0,-2510.0,-216.0,2666.0,-2368.0,-1131.0,667.0
2022-02-07,0.0,-1787.0,2158.0,443.0,-2864.0,-1437.0,749.0
2022-02-08,0.0,-1254.0,2350.0,3198.0,-2509.0,-1413.0,662.0
2022-02-09,0.0,-1222.0,2375.0,3201.0,-2283.0,-1343.0,608.0
2022-02-10,0.0,-1232.0,2391.0,2462.0,-2270.0,-1328.0,638.0
2022-02-11,0.0,-1286.0,2465.0,2317.0,-2117.0,-1226.0,630.0
2022-02-12,0.0,-1531.0,1516.0,2774.0,-2208.0,-1225.0,545.0
2022-02-13,0.0,-1757.0,256.0,4574.0,-1504.0,-855.0,433.0
2022-02-14,0.0,-111.0,2849.0,1242.0,-2411.0,-1235.0,509.0
2022-02-15,0.0,-1647.0,1554.0,227.0,-2632.0,-1389.0,731.0
2022-02-16,0.0,-1243.0,2305.0,1770.0,-2222.0,-1194.0,614.0
2022-02-17,0.0,-1167.0,2279.0,2297.0,-2069.0,-1137.0,580.0
2022-02-18,0.0,-1242.0,2278.0,2383.0,-1864.0,-1094.0,557.0
2022-02-19,0.0,-1479.0,1383.0,2741.0,-2012.0,-1048.0,493.0
2022-02-20,0.0,-1608.0,-68.0,5755.0,-867.0,-701.0,327.0
2022-02-21,0.0,-1487.0,1939.0,1239.0,-2240.0,-1125.0,568.0
2022-02-22,0.0,-1132.0,1976.0,3411.0,-2134.0,-1134.0,549.0
2022-02-23,0.0,-889.0,2449.0,4243.0,-1711.0,-1040.0,459.0
2022-02-24,0.0,-1132.0,2288.0,3188.0,-1694.0,-1020.0,505.0
2022-02-25,0.0,-1338.0,2413.0,2420.0,-1773.0,-1061.0,537.0
2022-02-26,0.0,-1985.0,1231.0,1600.0,-1938.0,-1226.0,598.0
2022-02-27,0.0,-2267.0,75.0,1900.0,-1401.0,-797.0,529.0
2022-02-28,0.0,-1084.0,2381.0,3691.0,-1864.0,-1718.0,542.0
2022-03-01,0.0,-1163.0,2098.0,3510.0,-2017.0,-1853.0,672.0
2022-03-02,0.0,-1434.0,2273.0,2750.0,-1842.0,-1243.0,554.0
2022-03-03,0.0,-1327.0,2495.0,2380.0,-1800.0,-1009.0,532.0
2022-03-04,0.0,-1540.0,2400.0,1997.0,-1885.0,-1002.0,622.0
2022-03-05,0.0,-1986.0,1380.0,1010.0,-2340.0,-1135.0,644.0
2022-03-06,0.0,-2410.0,126.0,1430.0,-1537.0,-659.0,548.0
2022-03-07,0.0,-1654.0,2321.0,1737.0,-1944.0,-976.0,574.0
2022-03-08,0.0,-866.0,2269.0,2124.0,-2475.0,-986.0,567.0
2022-03-09,0.0,-1694.0,2192.0,2356.0,-1997.0,-936.0,626.0
2022-03-10,0.0,-1615.0,2419.0,2728.0,-1863.0,-860.0,627.0
2022-03-11,0.0,-1800.0,2950.0,1594.0,-1872.0,-878.0,694.0
2022-03-12,0.0,-2131.0,1972.0,1135.0,-2065.0,-978.0,673.0
2022-03-13,0.0,-2612.0,302.0,2373.0,-1230.0,-604.0,617.0
2022-03-14,0.0,-1896.0,2263.0,2653.0,-1782.0,-890.0,664.0
2022-03-15,0.0,-1645.0,2139.0,3307.0,-1807.0,-918.0,677.0
2022-03-16,0.0,-1641.0,2196.0,3126.0,-1793.0,-902.0,642.0
2022-03-17,0.0,-1767.0,2049.0,1811.0,-1952.0,-923.0,726.0
2022-03-18,0.0,-1851.0,2262.0,1549.0,-1942.0,-1008.0,775.0
2022-03-19,0.0,-1941.0,1180.0,1912.0,-1982.0,-1133.0,664.0
2022-03-20,0.0,-2565.0,-142.0,2518.0,-1118.0,-844.0,594.0
2022-03-21,0.0,-1890.0,2088.0,3141.0,-1755.0,-934.0,662.0
2022-03-22,0.0,-1566.0,2125.0,4631.0,-1742.0,-919.0,647.0
2022-03-23,0.0,-1459.0,2334.0,4646.0,-1695.0,-869.0,606.0
2022-03-24,0.0,-1440.0,2220.0,4496.0,-1624.0,-885.0,599.0
2022-03-25,0.0,-1454.0,2312.0,5017.0,-1471.0,-983.0,614.0
2022-03-26,0.0,-1565.0,1554.0,5891.0,-1185.0,-1043.0,432.0
2022-03-27,0.0,-2104.0,73.0,5015.0,-343.0,-875.0,408.0
2022-03-28,0.0,-1635.0,2392.0,4241.0,-1578.0,-886.0,591.0
2022-03-29,0.0,-1369.0,2319.0,5551.0,-1557.0,-871.0,559.0
2022-03-30,0.0,-2055.0,1984.0,310.0,-2236.0,-945.0,800.0
2022-03-31,0.0,-1973.0,2005.0,476.0,-2172.0,-984.0,826.0
2022-04-01,0.0,-1781.0,2619.0,1050.0,-2014.0,-873.0,683.0
2022-04-02,0.0,-2245.0,1574.0,-391.0,-2487.0,-1192.0,722.0
2022-04-03,0.0,-2405.0,525.0,1621.0,-1382.0,-762.0,604.0
2022-04-04,0.0,-1652.0,2562.0,3173.0,-1557.0,-794.0,527.0
2022-04-05,0.0,-1086.0,2419.0,6488.0,-1349.0,-774.0,417.0
2022-04-06,0.0,-1387.0,2472.0,3906.0,-1551.0,-811.0,516.0
2022-04-07,0.0,-1247.0,2542.0,3888.0,-1446.0,-790.0,511.0
2022-04-08,0.0,-1008.0,2894.0,5170.0,-1044.0,-724.0,431.0
2022-04-09,0.0,-1469.0,2065.0,3532.0,-1013.0,-876.0,434.0
2022-04-10,0.0,-1492.0,1067.0,5807.0,187.0,-203.0,287.0
2022-04-11,0.0,-704.0,3394.0,6431.0,-712.0,-605.0,360.0
2022-04-12,0.0,-262.0,3533.0,7927.0,-380.0,-659.0,324.0
2022-04-13,0.0,11.0,3869.0,7414.0,268.0,-758.0,248.0
2022-04-14,0.0,365.0,4080.0,9077.0,311.0,-2112.0,410.0
2022-04-15,0.0,470.0,5313.0,12524.0,246.0,-3020.0,622.0
2022-04-16,0.0,-628.0,4641.0,10188.0,647.0,-2888.0,439.0
2022-04-17,0.0,-3914.0,-7190.0,7594.0,-602.0,-2445.0,243.0
2022-04-18,0.0,-1295.0,-3329.0,29209.0,-190.0,-9973.0,1058.0
2022-04-19,0.0,-592.0,2990.0,9917.0,692.0,-2796.0,595.0
2022-04-20,0.0,-902.0,3075.0,5863.0,-73.0,-985.0,492.0
2022-04-21,0.0,-1227.0,2806.0,2443.0,-853.0,-924.0,650.0
2022-04-22,0.0,-1005.0,3082.0,3717.0,-796.0,-984.0,592.0
2022-04-23,0.0,-1036.0,2287.0,6517.0,662.0,-1055.0,330.0
2022-04-24,0.0,-871.0,1323.0,7592.0,588.0,-517.0,321.0
2022-04-25,0.0,-325.0,-2118.0,24866.0,-1085.0,-9297.0,1505.0
2022-04-26,0.0,-583.0,3731.0,7421.0,161.0,-802.0,343.0
2022-04-27,0.0,-349.0,3344.0,8079.0,-150.0,-638.0,292.0
2022-04-28,0.0,-383.0,3058.0,7166.0,-461.0,-702.0,334.0
2022-04-29,0.0,-441.0,3029.0,7676.0,-311.0,-639.0,288.0
2022-04-30,0.0,-678.0,2155.0,8828.0,385.0,-601.0,102.0
2022-05-01,0.0,-1810.0,-1816.0,9156.0,1149.0,-903.0,105.0
2022-05-02,0.0,-235.0,3639.0,7440.0,-99.0,-714.0,307.0
2022-05-03,0.0,-227.0,3105.0,8044.0,-304.0,-603.0,306.0
2022-05-04,0.0,-191.0,3063.0,6619.0,-333.0,-561.0,294.0
2022-05-05,0.0,-646.0,2767.0,3642.0,-689.0,-612.0,416.0
2022-05-06,0.0,-874.0,2719.0,2382.0,-814.0,-735.0,508.0
2022-05-07,0.0,-859.0,2075.0,3557.0,-670.0,-707.0,355.0
2022-05-08,0.0,-920.0,751.0,3961.0,384.0,210.0,208.0
2022-05-09,0.0,-669.0,2402.0,6783.0,-422.0,-606.0,324.0
2022-05-10,0.0,-115.0,2630.0,9410.0,-223.0,-582.0,222.0
2022-05-11,0.0,-115.0,2722.0,8675.0,-136.0,-569.0,175.0
2022-05-12,0.0,-73.0,2587.0,8524.0,-50.0,-572.0,175.0
2022-05-13,0.0,-49.0,2673.0,9629.0,85.0,-617.0,112.0
2022-05-14,0.0,-336.0,1560.0,10759.0,766.0,-681.0,-119.0
2022-05-15,0.0,-567.0,584.0,10842.0,1740.0,2.0,-269.0
2022-05-16,0.0,-233.0,2979.0,8481.0,2.0,-556.0,187.0
2022-05-17,0.0,93.0,2888.0,10157.0,-84.0,-504.0,158.0
2022-05-18,0.0,69.0,2981.0,8974.0,-33.0,-455.0,145.0
2022-05-19,0.0,109.0,2805.0,8856.0,52.0,-510.0,150.0
2022-05-20,0.0,149.0,2816.0,10397.0,5.0,-665.0,54.0
2022-05-21,0.0,-291.0,1547.0,11506.0,991.0,-703.0,-197.0
2022-05-22,0.0,-689.0,638.0,10442.0,1863.0,87.0,-316.0
2022-05-23,0.0,-103.0,3081.0,9388.0,234.0,-511.0,153.0
2022-05-24,0.0,118.0,2868.0,10505.0,80.0,-503.0,171.0
2022-05-25,0.0,151.0,2904.0,9234.0,142.0,-476.0,162.0
2022-05-26,0.0,324.0,2803.0,9796.0,408.0,-539.0,148.0
2022-05-27,0.0,271.0,2810.0,11198.0,622.0,-595.0,29.0
2022-05-28,0.0,-610.0,1666.0,8547.0,746.0,-640.0,-17.0
2022-05-29,0.0,-690.0,1342.0,6635.0,1374.0,222.0,9.0
2022-05-30,0.0,231.0,3090.0,9884.0,189.0,-711.0,164.0
2022-05-31,0.0,587.0,3063.0,11757.0,444.0,-443.0,58.0
2022-06-01,0.0,1881.0,4700.0,14148.0,1766.0,-608.0,-383.0
2022-06-02,0.0,66.0,-1360.0,27352.0,-400.0,-8903.0,1149.0
2022-06-03,0.0,871.0,4610.0,16900.0,83.0,-3242.0,477.0
2022-06-04,0.0,-204.0,1555.0,16619.0,2258.0,-1258.0,-271.0
2022-06-05,0.0,-601.0,1118.0,11812.0,4330.0,319.0,-557.0
2022-06-06,0.0,588.0,3564.0,12092.0,854.0,-780.0,-15.0
2022-06-07,0.0,614.0,3326.0,11893.0,405.0,-671.0,67.0
2022-06-08,0.0,675.0,3141.0,11806.0,330.0,-662.0,27.0
2022-06-09,0.0,335.0,3002.0,8622.0,-89.0,-1063.0,252.0
2022-06-10,0.0,531.0,3130.0,12456.0,373.0,-1178.0,81.0
2022-06-11,0.0,-317.0,1585.0,12942.0,1775.0,-972.0,-258.0
2022-06-12,0.0,-277.0,1488.0,12542.0,3056.0,871.0,-623.0
2022-06-13,0.0,712.0,3307.0,13798.0,455.0,-1519.0,67.0
2022-06-14,0.0,739.0,3110.0,14865.0,330.0,-1348.0,90.0
2022-06-15,0.0,790.0,3176.0,13843.0,361.0,-1347.0,83.0
2022-06-16,0.0,928.0,3134.0,13542.0,479.0,-1427.0,62.0
2022-06-17,0.0,510.0,3044.0,14695.0,372.0,-1621.0,53.0
2022-06-18,0.0,-219.0,1647.0,15076.0,1949.0,-1298.0,-363.0
2022-06-19,0.0,-478.0,1372.0,13776.0,3101.0,616.0,-666.0
2022-06-20,0.0,656.0,3525.0,14285.0,527.0,-1510.0,46.0
2022-06-21,0.0,797.0,3207.0,15638.0,329.0,-1563.0,99.0
2022-06-22,0.0,677.0,3192.0,13464.0,300.0,-1471.0,130.0
2022-06-23,0.0,731.0,3073.0,13589.0,353.0,-1505.0,96.0
2022-06-24,0.0,600.0,2860.0,15417.0,343.0,-1904.0,85.0
2022-06-25,0.0,-236.0,1541.0,15911.0,2028.0,-1335.0,-337.0
2022-06-26,0.0,-467.0,1426.0,13689.0,3126.0,662.0,-665.0
2022-06-27,0.0,704.0,3648.0,14561.0,453.0,-1707.0,95.0
2022-06-28,0.0,713.0,3369.0,14516.0,158.0,-1773.0,224.0
2022-06-29,0.0,1092.0,3327.0,15236.0,419.0,-1822.0,128.0
2022-06-30,0.0,852.0,2988.0,14592.0,498.0,-1709.0,92.0
2022-07-01,0.0,725.0,3582.0,16470.0,833.0,-1974.0,42.0
2022-07-02,0.0,-118.0,1962.0,16645.0,2351.0,-1497.0,-365.0
