,date_time,average_cases_7
0,2020-02-21,0.0
1,2020-02-28,0.2857142857142857
2,2020-03-06,3.2857142857142856
3,2020-03-13,110.14285714285714
4,2020-03-20,64.85714285714286
5,2020-03-27,114.57142857142857
6,2020-04-03,252.0
7,2020-04-10,302.7142857142857
8,2020-04-17,175.0
9,2020-04-24,179.0
10,2020-05-01,150.71428571428572
11,2020-05-08,115.71428571428571
12,2020-05-15,64.28571428571429
13,2020-05-22,59.0
14,2020-05-29,49.0
15,2020-06-05,40.0
16,2020-06-12,31.428571428571427
17,2020-06-19,44.285714285714285
18,2020-06-26,35.714285714285715
19,2020-07-03,17.714285714285715
20,2020-07-10,18.571428571428573
21,2020-07-17,34.0
22,2020-07-24,36.57142857142857
23,2020-07-31,52.714285714285715
24,2020-08-07,103.57142857142857
25,2020-08-14,131.85714285714286
26,2020-08-21,100.14285714285714
27,2020-08-28,77.85714285714286
28,2020-09-04,136.42857142857142
29,2020-09-11,271.42857142857144
30,2020-09-18,403.2857142857143
31,2020-09-25,524.2857142857143
32,2020-10-02,432.7142857142857
33,2020-10-09,391.0
34,2020-10-16,392.57142857142856
35,2020-10-23,646.5714285714286
36,2020-10-30,1008.0
37,2020-11-06,1115.2857142857142
38,2020-11-13,968.0
39,2020-11-20,1187.142857142857
40,2020-11-27,1187.5714285714287
41,2020-12-04,1522.4285714285713
42,2020-12-11,2578.5714285714284
43,2020-12-18,3688.5714285714284
44,2020-12-25,2692.8571428571427
45,2021-01-01,2283.714285714286
46,2021-01-08,1796.0
47,2021-01-15,1193.142857142857
48,2021-01-22,818.4285714285714
49,2021-01-29,608.2857142857143
50,2021-02-05,431.2857142857143
51,2021-02-12,422.57142857142856
52,2021-02-19,426.0
53,2021-02-26,524.0
54,2021-03-05,519.1428571428571
55,2021-03-12,538.1428571428571
56,2021-03-19,595.0
57,2021-03-26,691.2857142857143
58,2021-04-02,691.1428571428571
59,2021-04-09,603.7142857142857
60,2021-04-16,675.7142857142857
61,2021-04-23,723.2857142857143
62,2021-04-30,723.4285714285714
63,2021-05-07,870.4285714285714
64,2021-05-14,1006.1428571428571
65,2021-05-21,1027.7142857142858
66,2021-05-28,938.7142857142857
67,2021-06-04,908.5714285714286
68,2021-06-11,558.8571428571429
69,2021-06-18,273.2857142857143
70,2021-06-25,188.57142857142858
71,2021-07-02,296.57142857142856
72,2021-07-09,518.7142857142857
73,2021-07-16,957.4285714285714
74,2021-07-23,781.7142857142857
75,2021-07-30,857.8571428571429
76,2021-08-06,868.5714285714286
77,2021-08-13,988.2857142857143
78,2021-08-20,982.7142857142857
79,2021-08-27,975.4285714285714
80,2021-09-03,749.0
81,2021-09-10,520.2857142857143
82,2021-09-17,344.85714285714283
83,2021-09-24,320.0
84,2021-10-01,418.0
85,2021-10-08,506.57142857142856
86,2021-10-15,670.5714285714286
87,2021-10-22,969.4285714285714
88,2021-10-29,1583.5714285714287
89,2021-11-05,2003.0
90,2021-11-12,2952.285714285714
91,2021-11-19,3676.285714285714
92,2021-11-26,4109.285714285715
93,2021-12-03,4489.714285714285
94,2021-12-10,6105.428571428572
95,2021-12-17,8913.0
96,2021-12-24,12132.42857142857
97,2021-12-31,16090.42857142857
98,2022-01-07,16011.42857142857
99,2022-01-14,19571.571428571428
100,2022-01-21,30925.0
101,2022-01-28,44241.0
102,2022-02-04,43515.71428571428
103,2022-02-11,44199.28571428572
104,2022-02-18,40977.57142857143
105,2022-02-25,29752.0
106,2022-03-04,18094.285714285714
107,2022-03-11,14958.142857142857
108,2022-03-18,9045.57142857143
109,2022-03-25,6124.714285714285
110,2022-04-01,4221.571428571428
111,2022-04-08,2788.8571428571427
112,2022-04-15,2266.1428571428573
113,2022-04-22,1696.0
114,2022-04-29,1250.142857142857
115,2022-05-06,878.8571428571429
116,2022-05-13,794.0
117,2022-05-20,637.2857142857143
118,2022-05-27,521.7142857142857
119,2022-06-03,504.14285714285717
120,2022-06-10,621.4285714285714
121,2022-06-17,988.8571428571429
122,2022-06-24,1470.142857142857
123,2022-07-01,1724.2857142857142
