date,census_fips_code,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2022-03-27,0.0,687.0,-358.0,842.0,-623.0,-1151.0,3.0
2022-03-28,0.0,97.0,-326.0,367.0,-1631.0,-1208.0,297.0
2022-03-29,0.0,241.0,-183.0,479.0,-1305.0,-1004.0,213.0
2022-03-30,0.0,156.0,-359.0,249.0,-1544.0,-980.0,264.0
2022-03-31,0.0,1430.0,698.0,437.0,-1013.0,-879.0,143.0
2022-04-01,0.0,895.0,187.0,599.0,-1041.0,-1043.0,112.0
2022-04-02,0.0,809.0,370.0,764.0,-350.0,-622.0,-25.0
2022-04-03,0.0,1002.0,406.0,794.0,-395.0,-1089.0,1.0
2022-04-04,0.0,-67.0,-96.0,10.0,-1700.0,-1268.0,330.0
2022-04-05,0.0,592.0,471.0,517.0,-1144.0,-1015.0,151.0
2022-04-06,0.0,339.0,-49.0,96.0,-1490.0,-1108.0,284.0
2022-04-07,0.0,740.0,122.0,193.0,-1309.0,-1054.0,241.0
2022-04-08,0.0,819.0,303.0,418.0,-799.0,-1075.0,179.0
2022-04-09,0.0,832.0,320.0,614.0,-32.0,-803.0,-11.0
2022-04-10,0.0,985.0,183.0,883.0,-230.0,-1192.0,-4.0
2022-04-11,0.0,1857.0,1042.0,1073.0,-1683.0,-3708.0,466.0
2022-04-12,0.0,1906.0,1609.0,1192.0,-1401.0,-3754.0,451.0
2022-04-13,0.0,2675.0,2507.0,1106.0,-872.0,-4211.0,291.0
2022-04-14,0.0,-2098.0,-2006.0,1272.0,-2613.0,-8094.0,1272.0
2022-04-15,0.0,-2850.0,-2877.0,1385.0,-3294.0,-8074.0,1400.0
2022-04-16,0.0,1309.0,1127.0,1425.0,-49.0,-1194.0,-80.0
2022-04-17,0.0,-1228.0,-1655.0,1627.0,302.0,-2161.0,-87.0
2022-04-18,0.0,-1880.0,-1578.0,1854.0,-2813.0,-8115.0,1416.0
2022-04-19,0.0,1372.0,1189.0,1025.0,-673.0,-1092.0,68.0
2022-04-20,0.0,1086.0,497.0,955.0,-905.0,-1116.0,131.0
2022-04-21,0.0,1397.0,487.0,1041.0,-827.0,-1057.0,98.0
2022-04-22,0.0,1053.0,193.0,1199.0,-659.0,-1066.0,75.0
2022-04-23,0.0,1007.0,251.0,1388.0,164.0,-441.0,-50.0
2022-04-24,0.0,785.0,66.0,959.0,-176.0,-853.0,-10.0
2022-04-25,0.0,836.0,180.0,773.0,-730.0,-1046.0,114.0
2022-04-26,0.0,966.0,438.0,1003.0,-538.0,-848.0,37.0
2022-04-27,0.0,968.0,333.0,754.0,-706.0,-872.0,65.0
2022-04-28,0.0,1569.0,442.0,985.0,-592.0,-858.0,24.0
2022-04-29,0.0,1921.0,775.0,1360.0,-120.0,-932.0,-67.0
2022-04-30,0.0,1428.0,502.0,1208.0,555.0,-164.0,-72.0
2022-05-01,0.0,1905.0,182.0,1372.0,394.0,-631.0,-48.0
2022-05-02,0.0,1547.0,418.0,885.0,-631.0,-1167.0,76.0
2022-05-03,0.0,1357.0,593.0,1013.0,-407.0,-875.0,6.0
2022-05-04,0.0,1480.0,461.0,949.0,-450.0,-846.0,14.0
2022-05-05,0.0,1718.0,401.0,878.0,-511.0,-865.0,21.0
2022-05-06,0.0,1614.0,235.0,1110.0,-267.0,-957.0,-18.0
2022-05-07,0.0,1463.0,271.0,1388.0,489.0,-219.0,-83.0
2022-05-08,0.0,1829.0,444.0,1735.0,691.0,-486.0,-91.0
2022-05-09,0.0,1045.0,323.0,1068.0,-637.0,-1031.0,61.0
2022-05-10,0.0,983.0,398.0,661.0,-629.0,-857.0,88.0
2022-05-11,0.0,1019.0,457.0,486.0,-776.0,-888.0,92.0
2022-05-12,0.0,2269.0,1782.0,1031.0,388.0,-1084.0,-277.0
2022-05-13,0.0,-2751.0,-2815.0,1155.0,-3013.0,-7735.0,1263.0
2022-05-14,0.0,1198.0,675.0,1267.0,202.0,-665.0,-65.0
2022-05-15,0.0,1010.0,22.0,1696.0,596.0,-715.0,-74.0
2022-05-16,0.0,957.0,476.0,1036.0,-344.0,-1211.0,39.0
2022-05-17,0.0,1038.0,649.0,1357.0,-458.0,-925.0,3.0
2022-05-18,0.0,1109.0,424.0,1068.0,-450.0,-896.0,4.0
2022-05-19,0.0,1236.0,366.0,977.0,-502.0,-951.0,43.0
2022-05-20,0.0,948.0,134.0,1321.0,-169.0,-1035.0,-24.0
2022-05-21,0.0,706.0,87.0,1172.0,465.0,-337.0,-57.0
2022-05-22,0.0,975.0,43.0,1575.0,414.0,-677.0,-37.0
2022-05-23,0.0,1033.0,449.0,1195.0,-686.0,-1082.0,71.0
2022-05-24,0.0,1089.0,622.0,868.0,-607.0,-970.0,108.0
2022-05-25,0.0,2032.0,1671.0,1174.0,308.0,-1115.0,-255.0
2022-05-26,0.0,-1324.0,-1622.0,1920.0,-2296.0,-7772.0,1309.0
2022-05-27,0.0,2006.0,720.0,1532.0,-2082.0,-5948.0,884.0
2022-05-28,0.0,736.0,-105.0,1893.0,518.0,-740.0,-90.0
2022-05-29,0.0,778.0,-52.0,1469.0,740.0,-679.0,-57.0
2022-05-30,0.0,857.0,357.0,873.0,-662.0,-1160.0,150.0
2022-05-31,0.0,1553.0,1236.0,1005.0,-202.0,-952.0,22.0
2022-06-01,0.0,1957.0,1337.0,938.0,-86.0,-1091.0,-62.0
2022-06-02,0.0,1618.0,652.0,856.0,-177.0,-1128.0,89.0
2022-06-03,0.0,1774.0,793.0,1647.0,283.0,-1212.0,-123.0
2022-06-04,0.0,1428.0,933.0,2306.0,1169.0,-261.0,-130.0
2022-06-05,0.0,-125.0,-541.0,2388.0,1184.0,-1301.0,-125.0
2022-06-06,0.0,-2033.0,-1242.0,1443.0,-2557.0,-7976.0,1464.0
2022-06-07,0.0,1644.0,1616.0,786.0,-144.0,-987.0,40.0
2022-06-08,0.0,1242.0,779.0,1008.0,-299.0,-1078.0,78.0
2022-06-09,0.0,1510.0,670.0,1076.0,-320.0,-1077.0,65.0
2022-06-10,0.0,1237.0,323.0,1638.0,235.0,-1110.0,-71.0
2022-06-11,0.0,961.0,131.0,1782.0,1190.0,-157.0,-107.0
2022-06-12,0.0,949.0,115.0,1382.0,691.0,-640.0,-32.0
2022-06-13,0.0,1067.0,649.0,1032.0,-366.0,-1261.0,131.0
2022-06-14,0.0,1187.0,779.0,1313.0,-80.0,-1092.0,61.0
2022-06-15,0.0,1164.0,615.0,1368.0,-29.0,-1184.0,23.0
2022-06-16,0.0,1390.0,795.0,1707.0,50.0,-1204.0,0.0
2022-06-17,0.0,1078.0,342.0,1520.0,224.0,-1304.0,-12.0
2022-06-18,0.0,870.0,202.0,1939.0,1137.0,-191.0,-112.0
2022-06-19,0.0,922.0,242.0,1055.0,406.0,-726.0,-29.0
2022-06-20,0.0,1181.0,671.0,1135.0,-372.0,-1396.0,157.0
2022-06-21,0.0,1404.0,936.0,1767.0,112.0,-1189.0,8.0
2022-06-22,0.0,1398.0,812.0,1345.0,-54.0,-1198.0,51.0
2022-06-23,0.0,1581.0,950.0,3036.0,332.0,-1227.0,-184.0
2022-06-24,0.0,983.0,284.0,2387.0,95.0,-1467.0,-42.0
2022-06-25,0.0,741.0,281.0,2154.0,1175.0,-335.0,-118.0
2022-06-26,0.0,1048.0,215.0,2143.0,842.0,-716.0,-54.0
2022-06-27,0.0,1015.0,602.0,1190.0,-551.0,-2129.0,284.0
2022-06-28,0.0,1479.0,917.0,2053.0,-94.0,-1907.0,83.0
2022-06-29,0.0,1338.0,742.0,2176.0,23.0,-2003.0,76.0
2022-06-30,0.0,2075.0,1533.0,2335.0,384.0,-2158.0,18.0
2022-07-01,0.0,1235.0,348.0,1679.0,166.0,-2723.0,189.0
2022-07-02,0.0,919.0,273.0,1995.0,1514.0,-827.0,-107.0
