Date_reported,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2020-05-14,224,16002,34,1036
2020-05-15,245,16247,17,1053
2020-05-16,190,16437,17,1070
2020-05-17,267,16704,24,1094
2020-05-18,167,16871,13,1107
2020-05-19,165,17036,13,1120
2020-05-20,155,17191,17,1137
2020-05-21,196,17387,10,1147
2020-05-22,198,17585,9,1156
2020-05-23,127,17712,10,1166
2020-05-24,145,17857,10,1176
2020-05-25,213,18070,9,1185
2020-05-26,213,18283,17,1202
2020-05-27,146,18429,14,1216
2020-05-28,165,18594,7,1223
2020-05-29,197,18791,12,1235
2020-05-30,191,18982,13,1248
2020-05-31,151,19133,11,1259
2020-06-01,124,19257,7,1266
2020-06-02,141,19398,10,1276
2020-06-03,119,19517,12,1288
2020-06-04,152,19669,8,1296
2020-06-05,238,19907,9,1305
2020-06-06,196,20103,11,1316
2020-06-07,187,20290,2,1318
2020-06-08,189,20479,15,1333
2020-06-09,125,20604,6,1339
2020-06-10,145,20749,15,1354
2020-06-11,196,20945,6,1360
2020-06-12,237,21182,9,1369
2020-06-13,222,21404,11,1380
2020-06-14,275,21679,14,1394
2020-06-15,320,21999,16,1410
2020-06-16,166,22165,17,1427
2020-06-17,250,22415,10,1437
2020-06-18,345,22760,14,1451
2020-06-19,320,23080,22,1473
2020-06-20,320,23400,11,1484
2020-06-21,330,23730,16,1500
2020-06-22,315,24045,12,1512
2020-06-23,246,24291,11,1523
2020-06-24,214,24505,16,1539
2020-06-25,321,24826,16,1555
2020-06-26,460,25286,10,1565
2020-06-27,411,25697,14,1579
2020-06-28,325,26022,10,1589
2020-06-29,291,26313,23,1612
2020-06-30,269,26582,22,1634
2020-07-01,388,26970,17,1651
2020-07-02,326,27296,16,1667
2020-07-03,450,27746,20,1687
2020-07-04,420,28166,21,1708
2020-07-05,416,28582,23,1731
2020-07-06,391,28973,19,1750
2020-07-07,250,29223,18,1768
2020-07-08,397,29620,31,1799
2020-07-09,555,30175,18,1817
2020-07-10,614,30789,17,1834
2020-07-11,592,31381,13,1847
2020-07-12,698,32079,24,1871
2020-07-13,456,32535,13,1884
2020-07-14,413,32948,17,1901
2020-07-15,637,33585,30,1931
2020-07-16,641,34226,21,1952
2020-07-17,777,35003,19,1971
2020-07-18,799,35802,17,1988
2020-07-19,889,36691,21,2009
2020-07-20,767,37458,17,2026
2020-07-21,681,38139,12,2038
2020-07-22,994,39133,36,2074
2020-07-23,1030,40163,27,2101
2020-07-24,1112,41275,25,2126
2020-07-25,1119,42394,24,2150
2020-07-26,1284,43678,15,2165
2020-07-27,1120,44798,22,2187
2020-07-28,1104,45902,19,2206
2020-07-29,1151,47053,33,2239
2020-07-30,1182,48235,30,2269
2020-07-31,1356,49591,35,2304
2020-08-01,1295,50886,39,2343
2020-08-02,1225,52111,36,2379
2020-08-03,1075,53186,34,2413
2020-08-04,823,54009,19,2432
2020-08-05,1232,55241,48,2480
2020-08-06,1309,56550,41,2521
2020-08-07,1345,57895,45,2566
2020-08-08,1378,59273,50,2616
2020-08-09,1350,60623,43,2659
2020-08-10,1145,61768,41,2700
2020-08-11,779,62547,29,2729
2020-08-12,1215,63762,35,2764
2020-08-13,1415,65177,43,2807
2020-08-14,1454,66631,53,2860
2020-08-15,1415,68046,44,2904
2020-08-16,1328,69374,50,2954
2020-08-17,1087,70461,37,2991
2020-08-18,733,71194,38,3029
2020-08-19,1014,72208,45,3074
2020-08-20,1409,73617,32,3106
2020-08-21,1346,74963,48,3154
2020-08-22,1392,76355,42,3196
2020-08-23,1189,77544,37,3233
2020-08-24,961,78505,39,3272
2020-08-25,825,79330,37,3309
2020-08-26,1060,80390,58,3367
2020-08-27,1256,81646,54,3421
2020-08-28,1504,83150,38,3459
2020-08-29,1318,84468,48,3507
2020-08-30,1365,85833,32,3539
2020-08-31,952,86785,39,3578
2020-09-01,755,87540,43,3621
2020-09-02,1053,88593,60,3681
2020-09-03,1298,89891,40,3721
2020-09-04,1365,91256,44,3765
2020-09-05,1339,92595,47,3812
2020-09-06,1269,93864,38,3850
2020-09-07,1150,95014,43,3893
2020-09-08,883,95897,33,3926
2020-09-09,1136,97033,41,3967
2020-09-10,1271,98304,51,4018
2020-09-11,1380,99684,47,4065
2020-09-12,1391,101075,35,4100
2020-09-13,1311,102386,27,4127
2020-09-14,1109,103495,36,4163
2020-09-15,692,104187,22,4185
2020-09-16,1111,105298,51,4236
2020-09-17,1713,107011,49,4285
2020-09-18,1679,108690,27,4312
2020-09-19,1527,110217,48,4360
2020-09-20,1333,111550,42,4402
2020-09-21,1231,112781,33,4435
2020-09-22,808,113589,23,4458
2020-09-23,1059,114648,45,4503
2020-09-24,1767,116415,47,4550
2020-09-25,1639,118054,41,4591
2020-09-26,1629,119683,42,4633
2020-09-27,1552,121235,54,4687
2020-09-28,1438,122673,31,4718
2020-09-29,1271,123944,30,4748
