date,census_fips_code,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2021-05-15,0.0,3916.0,6499.0,10319.0,1284.0,2371.0,-676.0
2021-05-16,0.0,-683.0,3183.0,8456.0,231.0,1072.0,-6.0
2021-05-17,0.0,2989.0,5822.0,3878.0,304.0,522.0,-189.0
2021-05-18,0.0,2144.0,6801.0,3145.0,-617.0,-5175.0,676.0
2021-05-19,0.0,3271.0,7745.0,4711.0,-621.0,-4883.0,423.0
2021-05-20,0.0,4173.0,9068.0,6188.0,-500.0,-4377.0,168.0
2021-05-21,0.0,3488.0,9703.0,7711.0,1131.0,-400.0,55.0
2021-05-22,0.0,2094.0,6079.0,7562.0,-24.0,2813.0,24.0
2021-05-23,0.0,508.0,3035.0,11228.0,687.0,1728.0,-33.0
2021-05-24,0.0,4845.0,7854.0,7109.0,1891.0,940.0,-399.0
2021-05-25,0.0,3908.0,9551.0,3169.0,-253.0,-5191.0,921.0
2021-05-26,0.0,6426.0,13466.0,6454.0,1231.0,-4617.0,-209.0
2021-05-27,0.0,5152.0,9014.0,6246.0,730.0,-4440.0,396.0
2021-05-28,0.0,5237.0,10005.0,6652.0,1508.0,88.0,139.0
2021-05-29,0.0,5090.0,6140.0,8775.0,1169.0,3563.0,-329.0
2021-05-30,0.0,4238.0,4263.0,11075.0,1863.0,1036.0,-219.0
2021-05-31,0.0,6966.0,9152.0,6813.0,2844.0,3209.0,-1035.0
2021-06-01,0.0,11126.0,14008.0,9138.0,3369.0,-3344.0,-707.0
2021-06-02,0.0,12331.0,25324.0,9104.0,5598.0,-4072.0,-2136.0
2021-06-03,0.0,-3665.0,-17705.0,14868.0,-1687.0,-31560.0,5030.0
2021-06-04,0.0,9921.0,14544.0,11843.0,44.0,-14986.0,2149.0
2021-06-05,0.0,5811.0,6758.0,13111.0,2221.0,-593.0,-890.0
2021-06-06,0.0,8377.0,6295.0,17346.0,6281.0,1362.0,-1344.0
2021-06-07,0.0,6385.0,9344.0,8271.0,3637.0,4741.0,-1270.0
2021-06-08,0.0,6481.0,11351.0,7989.0,2736.0,-888.0,-627.0
2021-06-09,0.0,8031.0,12573.0,8425.0,2718.0,-776.0,-782.0
2021-06-10,0.0,9191.0,12782.0,7693.0,3348.0,-22.0,-977.0
2021-06-11,0.0,8086.0,12717.0,8639.0,3727.0,4123.0,-1198.0
2021-06-12,0.0,5915.0,7033.0,9935.0,2263.0,3548.0,-730.0
2021-06-13,0.0,5025.0,4407.0,10233.0,2259.0,536.0,-300.0
2021-06-14,0.0,6180.0,8504.0,6881.0,3443.0,6335.0,-1247.0
2021-06-15,0.0,7147.0,11294.0,8198.0,2909.0,43.0,-718.0
2021-06-16,0.0,8294.0,11982.0,8486.0,3034.0,-634.0,-1027.0
2021-06-17,0.0,8348.0,12207.0,8923.0,2785.0,-1115.0,-1147.0
2021-06-18,0.0,7328.0,12174.0,10560.0,3019.0,2132.0,-1306.0
2021-06-19,0.0,4819.0,7462.0,11555.0,2948.0,1793.0,-1601.0
2021-06-20,0.0,5171.0,5405.0,15676.0,3756.0,-165.0,-1144.0
2021-06-21,0.0,6180.0,8756.0,7101.0,1881.0,3373.0,-999.0
2021-06-22,0.0,6394.0,10595.0,6538.0,748.0,-3030.0,-202.0
2021-06-23,0.0,7632.0,12676.0,6628.0,1133.0,-3016.0,-466.0
2021-06-24,0.0,7435.0,10562.0,6728.0,796.0,-3134.0,-235.0
2021-06-25,0.0,9167.0,11900.0,9216.0,3749.0,1379.0,-926.0
2021-06-26,0.0,5775.0,6122.0,11919.0,3808.0,2991.0,-1290.0
2021-06-27,0.0,13780.0,13928.0,15332.0,4988.0,4796.0,-1246.0
2021-06-28,0.0,6285.0,7050.0,8907.0,2366.0,-637.0,-889.0
2021-06-29,0.0,5972.0,9570.0,8761.0,621.0,-6454.0,-544.0
2021-06-30,0.0,7078.0,10266.0,7883.0,546.0,-6390.0,-471.0
2021-07-01,0.0,8113.0,11350.0,7457.0,1220.0,-6552.0,98.0
2021-07-02,0.0,6788.0,10728.0,8224.0,1334.0,-2906.0,155.0
2021-07-03,0.0,6060.0,7052.0,10393.0,3676.0,1261.0,-948.0
2021-07-04,0.0,7468.0,5367.0,15219.0,4816.0,-188.0,-880.0
2021-07-05,0.0,7821.0,8635.0,8466.0,2936.0,-1676.0,-617.0
2021-07-06,0.0,7955.0,11389.0,9658.0,1700.0,-7010.0,-236.0
2021-07-07,0.0,8069.0,11786.0,8958.0,1224.0,-7517.0,40.0
2021-07-08,0.0,8531.0,11843.0,8698.0,1561.0,-7337.0,-128.0
2021-07-09,0.0,7118.0,12363.0,8874.0,2215.0,-4182.0,-13.0
2021-07-10,0.0,8747.0,9488.0,13314.0,5488.0,1492.0,-1742.0
2021-07-11,0.0,8146.0,5809.0,16570.0,5661.0,-90.0,-1197.0
2021-07-12,0.0,8198.0,9344.0,8095.0,3381.0,-3424.0,-620.0
2021-07-13,0.0,8321.0,12566.0,10207.0,2485.0,-8259.0,-329.0
2021-07-14,0.0,8447.0,12468.0,9056.0,1596.0,-8374.0,-187.0
2021-07-15,0.0,9166.0,12974.0,9343.0,2270.0,-8266.0,-537.0
2021-07-16,0.0,8445.0,12627.0,10428.0,3269.0,-4920.0,-372.0
2021-07-17,0.0,7841.0,8893.0,12590.0,5609.0,983.0,-1604.0
2021-07-18,0.0,8669.0,5916.0,15312.0,6181.0,-313.0,-1171.0
2021-07-19,0.0,8695.0,10094.0,8881.0,4050.0,-3937.0,-727.0
2021-07-20,0.0,8757.0,13075.0,9531.0,2666.0,-8757.0,-28.0
2021-07-21,0.0,9640.0,13392.0,10228.0,2967.0,-8700.0,-153.0
2021-07-22,0.0,9842.0,13479.0,10366.0,2922.0,-8486.0,-312.0
2021-07-23,0.0,9383.0,13747.0,11733.0,4072.0,-5255.0,-431.0
2021-07-24,0.0,7942.0,9310.0,15013.0,6147.0,1132.0,-1966.0
2021-07-25,0.0,8344.0,6264.0,15835.0,6242.0,-14.0,-1248.0
2021-07-26,0.0,8142.0,9947.0,9281.0,4249.0,-4728.0,-495.0
2021-07-27,0.0,8715.0,12993.0,10538.0,2502.0,-9442.0,210.0
2021-07-28,0.0,9047.0,13597.0,10027.0,2389.0,-9456.0,174.0
2021-07-29,0.0,10519.0,14563.0,11721.0,3622.0,-9239.0,-256.0
2021-07-30,0.0,9475.0,13926.0,12562.0,4124.0,-5790.0,-376.0
2021-07-31,0.0,8710.0,9339.0,13110.0,6816.0,1014.0,-1705.0
2021-08-01,0.0,6572.0,5712.0,11648.0,5991.0,-1164.0,-775.0
2021-08-02,0.0,9114.0,10133.0,8225.0,4262.0,-5256.0,-95.0
2021-08-03,0.0,9642.0,13086.0,10425.0,3474.0,-9971.0,381.0
2021-08-04,0.0,10044.0,13709.0,9843.0,2554.0,-9941.0,423.0
2021-08-05,0.0,9388.0,12639.0,6981.0,1466.0,-10066.0,770.0
2021-08-06,0.0,8808.0,12341.0,8865.0,2511.0,-7059.0,903.0
2021-08-07,0.0,9531.0,9011.0,15022.0,6663.0,1161.0,-1718.0
2021-08-08,0.0,9776.0,7021.0,16533.0,6643.0,134.0,-1041.0
2021-08-09,0.0,10067.0,10571.0,10563.0,5439.0,-4216.0,-643.0
2021-08-10,0.0,10670.0,14732.0,10923.0,4086.0,-9177.0,107.0
2021-08-11,0.0,12011.0,15629.0,10933.0,4196.0,-9256.0,-43.0
2021-08-12,0.0,10809.0,16519.0,12122.0,4377.0,-9082.0,-393.0
2021-08-13,0.0,9478.0,16721.0,12001.0,4799.0,-6053.0,-457.0
2021-08-14,0.0,8294.0,11141.0,14816.0,6914.0,1169.0,-1996.0
2021-08-15,0.0,8432.0,6968.0,17150.0,7668.0,-36.0,-1522.0
2021-08-16,0.0,8125.0,10922.0,8674.0,4928.0,-3987.0,-466.0
2021-08-17,0.0,8775.0,14323.0,7793.0,2601.0,-9006.0,603.0
2021-08-18,0.0,9598.0,14462.0,9394.0,3389.0,-7894.0,280.0
2021-08-19,0.0,9531.0,14387.0,9543.0,3442.0,-7898.0,169.0
2021-08-20,0.0,8510.0,13500.0,10354.0,4169.0,-4707.0,99.0
2021-08-21,0.0,8112.0,9398.0,13757.0,6273.0,2145.0,-1631.0
2021-08-22,0.0,8287.0,9248.0,17875.0,6743.0,1728.0,-1212.0
2021-08-23,0.0,6977.0,9067.0,5846.0,2760.0,-2461.0,391.0
2021-08-24,0.0,7767.0,12266.0,5895.0,1536.0,-7346.0,898.0
2021-08-25,0.0,9743.0,13383.0,9001.0,3540.0,-6668.0,126.0
2021-08-26,0.0,8420.0,13058.0,5807.0,1761.0,-6897.0,730.0
2021-08-27,0.0,7832.0,12765.0,8162.0,2619.0,-3069.0,432.0
2021-08-28,0.0,7006.0,7636.0,11533.0,5146.0,3206.0,-993.0
2021-08-29,0.0,14291.0,14795.0,9573.0,4535.0,4547.0,-651.0
2021-08-30,0.0,6075.0,7598.0,3341.0,2376.0,-586.0,529.0
2021-08-31,0.0,7122.0,10997.0,2764.0,1199.0,-5880.0,1230.0
2021-09-01,0.0,10464.0,16263.0,6756.0,4558.0,-6239.0,217.0
2021-09-02,0.0,7329.0,13885.0,6981.0,4752.0,-4557.0,-849.0
2021-09-03,0.0,7246.0,13200.0,8817.0,5846.0,-455.0,-1274.0
2021-09-04,0.0,6848.0,8539.0,11712.0,4333.0,3344.0,-1017.0
2021-09-05,0.0,8063.0,11541.0,15161.0,5098.0,1739.0,-791.0
2021-09-06,0.0,5977.0,10313.0,6568.0,5173.0,1275.0,-1294.0
2021-09-07,0.0,6088.0,12640.0,7594.0,4248.0,-4233.0,-750.0
2021-09-08,0.0,6819.0,13731.0,7950.0,4346.0,-4168.0,-915.0
2021-09-09,0.0,7179.0,13829.0,8563.0,4715.0,-3978.0,-1079.0
2021-09-10,0.0,7988.0,14679.0,10403.0,6077.0,-250.0,-1406.0
2021-09-11,0.0,7451.0,9171.0,12437.0,4859.0,2436.0,-1232.0
2021-09-12,0.0,7136.0,11433.0,13913.0,5481.0,759.0,-678.0
2021-09-13,0.0,5552.0,10429.0,5946.0,4416.0,1867.0,-959.0
2021-09-14,0.0,5907.0,12758.0,6696.0,3844.0,-4172.0,-526.0
2021-09-15,0.0,6619.0,12968.0,7859.0,4234.0,-4088.0,-750.0
2021-09-16,0.0,5451.0,11936.0,5460.0,2988.0,-4405.0,-526.0
2021-09-17,0.0,5217.0,11916.0,4852.0,3313.0,-893.0,-349.0
2021-09-18,0.0,4279.0,6112.0,6320.0,1530.0,397.0,-74.0
2021-09-19,0.0,994.0,9727.0,6282.0,1976.0,-1822.0,44.0
2021-09-20,0.0,4178.0,8690.0,3524.0,2917.0,3354.0,-607.0
2021-09-21,0.0,4550.0,10206.0,4059.0,2214.0,-2108.0,-98.0
2021-09-22,0.0,5049.0,10757.0,4131.0,1973.0,-938.0,-50.0
2021-09-23,0.0,4980.0,10836.0,4642.0,2379.0,-836.0,-225.0
2021-09-24,0.0,5321.0,10941.0,5496.0,3582.0,2846.0,-473.0
2021-09-25,0.0,5065.0,6686.0,9812.0,3049.0,1832.0,-577.0
2021-09-26,0.0,6311.0,11181.0,14733.0,4827.0,163.0,-564.0
2021-09-27,0.0,4225.0,8253.0,5869.0,3733.0,5991.0,-982.0
2021-09-28,0.0,4314.0,9981.0,4976.0,2695.0,-881.0,-338.0
2021-09-29,0.0,4533.0,10200.0,4565.0,2213.0,-1375.0,-472.0
2021-09-30,0.0,5680.0,11102.0,3953.0,2702.0,-1035.0,-427.0
2021-10-01,0.0,4978.0,10838.0,5829.0,3936.0,2826.0,-749.0
2021-10-02,0.0,4949.0,6927.0,9921.0,2571.0,983.0,-651.0
2021-10-03,0.0,5604.0,11832.0,12729.0,4620.0,-1034.0,-455.0
2021-10-04,0.0,3498.0,7597.0,5579.0,3244.0,5335.0,-1105.0
2021-10-05,0.0,3769.0,9327.0,5529.0,2338.0,-1478.0,-451.0
2021-10-06,0.0,3335.0,9303.0,2448.0,1423.0,-1437.0,-188.0
2021-10-07,0.0,4237.0,10041.0,3977.0,2175.0,-1009.0,-491.0
2021-10-08,0.0,5393.0,11253.0,5275.0,3936.0,2919.0,-928.0
2021-10-09,0.0,5895.0,7131.0,8710.0,2247.0,993.0,-568.0
2021-10-10,0.0,3403.0,11419.0,10025.0,3693.0,-1716.0,-150.0
2021-10-11,0.0,3962.0,8096.0,3372.0,2644.0,5622.0,-833.0
2021-10-12,0.0,3839.0,9903.0,2525.0,1368.0,-1052.0,-76.0
2021-10-13,0.0,4789.0,10178.0,2380.0,1451.0,-1189.0,-291.0
2021-10-14,0.0,5060.0,9974.0,2857.0,513.0,-5160.0,372.0
2021-10-15,0.0,4082.0,9694.0,3602.0,2074.0,-360.0,53.0
2021-10-16,0.0,4234.0,5966.0,6820.0,1383.0,745.0,-196.0
2021-10-17,0.0,694.0,11554.0,5842.0,2610.0,-2252.0,97.0
2021-10-18,0.0,3228.0,7241.0,2035.0,2269.0,5561.0,-532.0
2021-10-19,0.0,3612.0,9125.0,3763.0,1701.0,-867.0,-167.0
2021-10-20,0.0,4136.0,10079.0,4582.0,2039.0,-933.0,-292.0
2021-10-21,0.0,2942.0,8929.0,2271.0,1887.0,-937.0,-186.0
2021-10-22,0.0,3329.0,9394.0,2450.0,2545.0,3039.0,-294.0
2021-10-23,0.0,3221.0,5526.0,3961.0,987.0,963.0,-11.0
2021-10-24,0.0,1418.0,11762.0,7454.0,2351.0,-1768.0,117.0
2021-10-25,0.0,3035.0,7372.0,2984.0,2328.0,5957.0,-573.0
2021-10-26,0.0,3595.0,9851.0,2867.0,1489.0,-647.0,-29.0
2021-10-27,0.0,4380.0,11001.0,3097.0,1806.0,-760.0,-135.0
2021-10-28,0.0,5140.0,12789.0,4278.0,2723.0,-626.0,-483.0
2021-10-29,0.0,5577.0,14286.0,4732.0,4580.0,3075.0,-559.0
2021-10-30,0.0,6358.0,12356.0,7457.0,3810.0,-323.0,-487.0
2021-10-31,0.0,3520.0,12850.0,9413.0,3336.0,-5134.0,-470.0
2021-11-01,0.0,-15225.0,-19384.0,5250.0,-4643.0,-32471.0,5821.0
2021-11-02,0.0,2188.0,11029.0,-271.0,2600.0,-2510.0,668.0
2021-11-03,0.0,3055.0,10186.0,1929.0,1865.0,-547.0,237.0
2021-11-04,0.0,2110.0,8759.0,326.0,702.0,-565.0,483.0
2021-11-05,0.0,1653.0,8738.0,734.0,1004.0,3809.0,428.0
2021-11-06,0.0,2220.0,5801.0,3819.0,141.0,2511.0,343.0
2021-11-07,0.0,-2483.0,10929.0,420.0,-1029.0,-2719.0,625.0
2021-11-08,0.0,1715.0,6128.0,-42.0,946.0,5830.0,27.0
2021-11-09,0.0,3379.0,9960.0,1342.0,844.0,-782.0,295.0
2021-11-10,0.0,9170.0,22513.0,2916.0,4026.0,-1700.0,-1188.0
2021-11-11,0.0,-13599.0,-22143.0,7687.0,-6264.0,-31553.0,7820.0
2021-11-12,0.0,6441.0,12259.0,4129.0,-2043.0,-12779.0,3158.0
2021-11-13,0.0,2693.0,4577.0,5381.0,-333.0,-2169.0,579.0
2021-11-14,0.0,-1308.0,11161.0,1861.0,2273.0,-3787.0,323.0
2021-11-15,0.0,1929.0,7005.0,114.0,1677.0,5377.0,-26.0
2021-11-16,0.0,2131.0,8363.0,1076.0,684.0,-1088.0,512.0
2021-11-17,0.0,2279.0,8652.0,649.0,206.0,-1282.0,593.0
2021-11-18,0.0,2027.0,8701.0,509.0,-69.0,-1171.0,573.0
2021-11-19,0.0,1152.0,8039.0,-565.0,450.0,2684.0,800.0
2021-11-20,0.0,1465.0,4993.0,2211.0,-589.0,1388.0,520.0
2021-11-21,0.0,-2605.0,11133.0,1433.0,-729.0,-3315.0,539.0
2021-11-22,0.0,1368.0,5779.0,-233.0,615.0,5211.0,253.0
2021-11-23,0.0,1625.0,7182.0,197.0,-407.0,-1504.0,805.0
2021-11-24,0.0,3144.0,8128.0,415.0,-256.0,-1691.0,754.0
2021-11-25,0.0,3027.0,8625.0,715.0,-354.0,-1771.0,722.0
2021-11-26,0.0,3273.0,8689.0,-632.0,229.0,2216.0,692.0
2021-11-27,0.0,2672.0,4815.0,1152.0,-960.0,887.0,449.0
2021-11-28,0.0,-3297.0,11479.0,-1524.0,-1213.0,-3976.0,592.0
2021-11-29,0.0,2006.0,5484.0,-1356.0,87.0,4628.0,534.0
2021-11-30,0.0,1762.0,7064.0,-1153.0,-594.0,-1677.0,971.0
2021-12-01,0.0,2660.0,8399.0,-708.0,-603.0,-1933.0,1023.0
2021-12-02,0.0,2613.0,8555.0,-282.0,-800.0,-1893.0,976.0
2021-12-03,0.0,2688.0,8551.0,-263.0,4.0,2187.0,939.0
2021-12-04,0.0,3274.0,5910.0,1896.0,-641.0,495.0,587.0
2021-12-05,0.0,-2607.0,11976.0,1160.0,-999.0,-3473.0,632.0
2021-12-06,0.0,3344.0,6867.0,-43.0,287.0,4899.0,316.0
2021-12-07,0.0,1694.0,7362.0,-73.0,-709.0,-821.0,1088.0
2021-12-08,0.0,2304.0,7806.0,-796.0,-1235.0,-530.0,1197.0
2021-12-09,0.0,2437.0,8656.0,-323.0,-975.0,-153.0,1093.0
2021-12-10,0.0,2289.0,8687.0,338.0,495.0,3992.0,1060.0
2021-12-11,0.0,2688.0,5322.0,2879.0,-281.0,2431.0,744.0
2021-12-12,0.0,9121.0,15018.0,2168.0,-355.0,1519.0,461.0
2021-12-13,0.0,2496.0,6786.0,-431.0,192.0,6873.0,554.0
2021-12-14,0.0,3355.0,9817.0,35.0,-217.0,192.0,959.0
2021-12-15,0.0,4414.0,10995.0,206.0,-128.0,85.0,807.0
2021-12-16,0.0,4793.0,11516.0,508.0,-194.0,180.0,665.0
2021-12-17,0.0,3868.0,9270.0,467.0,539.0,4529.0,793.0
2021-12-18,0.0,3439.0,6083.0,2157.0,527.0,2854.0,745.0
2021-12-19,0.0,11579.0,15756.0,-537.0,-477.0,3128.0,490.0
2021-12-20,0.0,5568.0,9414.0,-423.0,-880.0,540.0,1275.0
2021-12-21,0.0,7914.0,15587.0,601.0,-521.0,-5575.0,1780.0
2021-12-22,0.0,10413.0,20696.0,816.0,680.0,-6794.0,1695.0
2021-12-23,0.0,13161.0,25986.0,767.0,1273.0,-11807.0,2739.0
2021-12-24,0.0,-11540.0,-2469.0,-3230.0,-8892.0,-27868.0,7290.0
2021-12-25,0.0,-23949.0,-29786.0,1057.0,-8722.0,-24858.0,2251.0
2021-12-26,0.0,-11867.0,-1232.0,2318.0,-2642.0,-12514.0,330.0
2021-12-27,0.0,2478.0,1318.0,963.0,-1385.0,-10736.0,4011.0
2021-12-28,0.0,4747.0,7024.0,1761.0,-1659.0,-11590.0,3692.0
2021-12-29,0.0,6203.0,11731.0,2308.0,-1369.0,-11307.0,3384.0
2021-12-30,0.0,8667.0,20857.0,2540.0,-480.0,-12017.0,2973.0
2021-12-31,0.0,-4770.0,13092.0,1807.0,-6125.0,-18529.0,5646.0
2022-01-01,0.0,-21657.0,-29967.0,1173.0,-8890.0,-25458.0,2860.0
2022-01-02,0.0,-3010.0,9528.0,3406.0,-203.0,-5919.0,687.0
2022-01-03,0.0,159.0,5988.0,-856.0,-2509.0,-1603.0,2719.0
2022-01-04,0.0,1093.0,8669.0,-256.0,-2882.0,-6341.0,2910.0
2022-01-05,0.0,5560.0,19420.0,163.0,-2022.0,-6831.0,1834.0
2022-01-06,0.0,-16312.0,-24676.0,2022.0,-10219.0,-32209.0,9421.0
2022-01-07,0.0,3655.0,10922.0,2428.0,-4760.0,-15762.0,5103.0
2022-01-08,0.0,-649.0,3075.0,2458.0,-2343.0,-2472.0,1451.0
2022-01-09,0.0,-2073.0,10564.0,3204.0,169.0,-1632.0,588.0
2022-01-10,0.0,1075.0,6896.0,-643.0,199.0,7690.0,557.0
2022-01-11,0.0,764.0,8138.0,-316.0,-1132.0,485.0,1196.0
2022-01-12,0.0,672.0,7773.0,-709.0,-1147.0,884.0,1197.0
2022-01-13,0.0,166.0,7375.0,-568.0,-1321.0,1004.0,1216.0
2022-01-14,0.0,-708.0,6857.0,-1490.0,-967.0,5207.0,1263.0
2022-01-15,0.0,-391.0,3509.0,2251.0,-1740.0,1622.0,847.0
2022-01-16,0.0,-2845.0,10713.0,885.0,-2041.0,-1649.0,624.0
2022-01-17,0.0,-1392.0,3511.0,-1504.0,-1254.0,4507.0,1051.0
2022-01-18,0.0,-31.0,6784.0,396.0,-1585.0,-1581.0,1411.0
2022-01-19,0.0,913.0,7828.0,326.0,-1578.0,-1903.0,1451.0
2022-01-20,0.0,-917.0,6345.0,-1048.0,-1990.0,-2300.0,1839.0
2022-01-21,0.0,-1082.0,7778.0,-1441.0,-1774.0,1365.0,1818.0
2022-01-22,0.0,-2240.0,2770.0,787.0,-2135.0,721.0,1032.0
2022-01-23,0.0,-4310.0,10905.0,-64.0,-2493.0,-2536.0,685.0
2022-01-24,0.0,-810.0,4693.0,-738.0,-2072.0,1671.0,1717.0
2022-01-25,0.0,-1029.0,5893.0,-648.0,-2719.0,-4612.0,2418.0
2022-01-26,0.0,-825.0,5965.0,-1022.0,-2940.0,-5133.0,2435.0
2022-01-27,0.0,-1730.0,4985.0,-1343.0,-3973.0,-6551.0,2861.0
2022-01-28,0.0,-2414.0,4598.0,-2484.0,-3926.0,-3135.0,3096.0
2022-01-29,0.0,-2922.0,1561.0,-1675.0,-3050.0,-243.0,1409.0
2022-01-30,0.0,-492.0,10760.0,-4056.0,-3858.0,-1007.0,756.0
2022-01-31,0.0,-1074.0,3839.0,-248.0,-2841.0,-648.0,1857.0
2022-02-01,0.0,-1117.0,5545.0,-780.0,-3407.0,-6167.0,2589.0
2022-02-02,0.0,-771.0,5785.0,-954.0,-3808.0,-6247.0,2770.0
2022-02-03,0.0,100.0,6652.0,568.0,-3329.0,-5954.0,2532.0
2022-02-04,0.0,-552.0,6704.0,-514.0,-2937.0,-2229.0,2641.0
2022-02-05,0.0,-718.0,4244.0,448.0,-2159.0,166.0,1092.0
2022-02-06,0.0,-4759.0,3249.0,-2683.0,-3035.0,-4682.0,784.0
2022-02-07,0.0,-230.0,5413.0,-814.0,-2826.0,335.0,1861.0
2022-02-08,0.0,-250.0,5656.0,-494.0,-3239.0,-5565.0,2454.0
2022-02-09,0.0,1629.0,7484.0,556.0,-2671.0,-5490.0,2225.0
2022-02-10,0.0,3050.0,8812.0,1970.0,-1945.0,-5261.0,1930.0
2022-02-11,0.0,1836.0,8063.0,-410.0,-1497.0,-1291.0,2062.0
2022-02-12,0.0,3436.0,6120.0,5348.0,346.0,1272.0,360.0
2022-02-13,0.0,2359.0,5373.0,7715.0,962.0,-2659.0,221.0
2022-02-14,0.0,6523.0,10474.0,3475.0,21.0,1104.0,726.0
2022-02-15,0.0,2161.0,7650.0,2702.0,-1219.0,-4698.0,1542.0
2022-02-16,0.0,2419.0,7792.0,1226.0,-1440.0,-4587.0,1686.0
2022-02-17,0.0,152.0,5397.0,-638.0,-2763.0,-4889.0,1984.0
2022-02-18,0.0,2023.0,8972.0,1232.0,-1132.0,-563.0,1548.0
2022-02-19,0.0,-2057.0,1847.0,-14.0,-1826.0,-79.0,487.0
2022-02-20,0.0,-2034.0,3286.0,1133.0,-313.0,-2402.0,403.0
2022-02-21,0.0,1627.0,6714.0,13.0,-254.0,3989.0,555.0
2022-02-22,0.0,1709.0,7801.0,1232.0,-731.0,-1683.0,969.0
2022-02-23,0.0,2053.0,8099.0,946.0,-901.0,-1549.0,1118.0
2022-02-24,0.0,3231.0,10110.0,3702.0,786.0,-831.0,345.0
2022-02-25,0.0,686.0,9205.0,1159.0,437.0,2881.0,1014.0
2022-02-26,0.0,760.0,5566.0,3132.0,557.0,3257.0,492.0
2022-02-27,0.0,-1450.0,4247.0,3967.0,1685.0,-261.0,342.0
2022-02-28,0.0,1504.0,8104.0,974.0,2110.0,8307.0,55.0
2022-03-01,0.0,1523.0,9578.0,2005.0,1806.0,1427.0,553.0
2022-03-02,0.0,612.0,8356.0,1788.0,1145.0,1463.0,630.0
2022-03-03,0.0,1599.0,9151.0,1426.0,1356.0,1794.0,617.0
2022-03-04,0.0,636.0,9070.0,300.0,1940.0,6453.0,837.0
2022-03-05,0.0,1458.0,6093.0,2137.0,983.0,3406.0,744.0
2022-03-06,0.0,-2474.0,3558.0,1278.0,1158.0,104.0,549.0
2022-03-07,0.0,1897.0,8941.0,1103.0,2550.0,8989.0,295.0
2022-03-08,0.0,4834.0,13707.0,2394.0,2878.0,2319.0,558.0
2022-03-09,0.0,1745.0,8718.0,1851.0,1958.0,2286.0,1044.0
2022-03-10,0.0,2923.0,10368.0,1868.0,2179.0,2813.0,972.0
2022-03-11,0.0,1919.0,9400.0,2264.0,2744.0,7142.0,1141.0
2022-03-12,0.0,2888.0,7153.0,5497.0,2843.0,3859.0,697.0
2022-03-13,0.0,1273.0,5753.0,8319.0,3828.0,671.0,286.0
2022-03-14,0.0,2151.0,7851.0,3099.0,3294.0,10091.0,536.0
2022-03-15,0.0,2101.0,9013.0,3209.0,2733.0,2847.0,1081.0
2022-03-16,0.0,2544.0,9659.0,2419.0,2017.0,2816.0,1089.0
2022-03-17,0.0,2603.0,9780.0,2844.0,2203.0,3028.0,996.0
2022-03-18,0.0,2297.0,10268.0,3756.0,3188.0,7271.0,938.0
2022-03-19,0.0,3244.0,7407.0,6035.0,2536.0,3689.0,558.0
2022-03-20,0.0,2065.0,6277.0,10006.0,3505.0,-9.0,233.0
2022-03-21,0.0,3360.0,8348.0,4142.0,3321.0,8940.0,481.0
2022-03-22,0.0,2750.0,9604.0,4883.0,2593.0,3157.0,836.0
2022-03-23,0.0,3633.0,10235.0,5566.0,2743.0,3084.0,665.0
2022-03-24,0.0,3402.0,10592.0,4532.0,2615.0,3279.0,658.0
2022-03-25,0.0,3042.0,10656.0,5662.0,3499.0,7423.0,684.0
2022-03-26,0.0,2533.0,7344.0,5932.0,2375.0,3374.0,583.0
2022-03-27,0.0,2430.0,5844.0,9158.0,3579.0,94.0,183.0
2022-03-28,0.0,2845.0,8385.0,4483.0,3246.0,10770.0,130.0
2022-03-29,0.0,2174.0,9584.0,2504.0,2030.0,3273.0,959.0
2022-03-30,0.0,2376.0,9615.0,1810.0,1743.0,3348.0,984.0
2022-03-31,0.0,1940.0,10103.0,752.0,1326.0,3677.0,1034.0
2022-04-01,0.0,407.0,8941.0,63.0,1168.0,7781.0,1238.0
2022-04-02,0.0,924.0,6398.0,879.0,-255.0,2514.0,1046.0
2022-04-03,0.0,-2325.0,3204.0,1291.0,233.0,-698.0,690.0
2022-04-04,0.0,1024.0,7641.0,450.0,1750.0,10634.0,534.0
2022-04-05,0.0,1101.0,8806.0,644.0,859.0,3043.0,1226.0
2022-04-06,0.0,2292.0,10052.0,1656.0,1394.0,2967.0,990.0
2022-04-07,0.0,3603.0,11315.0,3397.0,2492.0,3475.0,611.0
2022-04-08,0.0,4146.0,12547.0,2468.0,3021.0,8080.0,649.0
2022-04-09,0.0,5079.0,8837.0,3761.0,2517.0,4664.0,637.0
2022-04-10,0.0,13300.0,15421.0,2732.0,2948.0,5881.0,252.0
2022-04-11,0.0,4225.0,10266.0,2383.0,3728.0,11303.0,173.0
2022-04-12,0.0,6325.0,15166.0,4750.0,4002.0,3634.0,359.0
2022-04-13,0.0,7927.0,17752.0,5955.0,5167.0,2642.0,14.0
2022-04-14,0.0,9841.0,21500.0,6383.0,4803.0,-3821.0,945.0
2022-04-15,0.0,6424.0,23343.0,2219.0,1103.0,-7337.0,4224.0
2022-04-16,0.0,-7051.0,551.0,4650.0,-673.0,-11283.0,2623.0
