Date_reported,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2020-06-13,1530,45212,55,1488
2020-06-14,1646,46858,57,1545
2020-06-15,1888,48746,47,1592
2020-06-16,2193,50939,75,1667
2020-06-17,2124,53063,59,1726
2020-06-18,1868,54931,75,1801
2020-06-19,2115,57046,63,1864
2020-06-20,3171,60217,86,1950
2020-06-21,3059,63276,95,2045
2020-06-22,2357,65633,81,2126
2020-06-23,3019,68652,111,2237
2020-06-24,2531,71183,73,2310
2020-06-25,2389,73572,94,2404
2020-06-26,3541,77113,87,2491
2020-06-27,3486,80599,163,2654
2020-06-28,3843,84442,157,2811
2020-06-29,4149,88591,128,2939
2020-06-30,3178,91769,167,3106
2020-07-01,3274,95043,117,3223
2020-07-02,2803,97846,111,3334
2020-07-03,4163,102009,136,3470
2020-07-04,4101,106110,171,3641
2020-07-05,3395,109505,136,3777
2020-07-06,3884,113389,165,3942
2020-07-07,3721,117110,122,4064
2020-07-08,3171,120281,146,4210
2020-07-09,4213,124494,149,4359
2020-07-10,4144,128638,168,4527
2020-07-11,5335,133973,187,4714
2020-07-12,6803,140776,211,4925
2020-07-13,4586,145362,194,5119
2020-07-14,5083,150445,188,5307
2020-07-15,3832,154277,148,5455
2020-07-16,5621,159898,170,5625
2020-07-17,5271,165169,189,5814
2020-07-18,8037,173206,215,6029
2020-07-19,8934,182140,259,6288
2020-07-20,8560,190700,228,6516
2020-07-21,6578,197278,220,6736
2020-07-22,6727,204005,193,6929
2020-07-23,7033,211038,237,7166
2020-07-24,7390,218428,207,7373
2020-07-25,7945,226373,315,7688
2020-07-26,7168,233541,287,7975
2020-07-27,7254,240795,294,8269
2020-07-28,8181,248976,256,8525
2020-07-29,8125,257101,252,8777
2020-07-30,10284,267385,297,9074
2020-07-31,8670,276055,380,9454
2020-08-01,9965,286020,356,9810
2020-08-02,9488,295508,295,10105
2020-08-03,10673,306181,225,10330
2020-08-04,11470,317651,320,10650
2020-08-05,10199,327850,367,11017
2020-08-06,7129,334979,298,11315
2020-08-07,10735,345714,309,11624
2020-08-08,11996,357710,315,11939
2020-08-09,9486,367196,311,12250
2020-08-10,9674,376870,290,12540
2020-08-11,10611,387481,302,12842
2020-08-12,10142,397623,312,13154
2020-08-13,12830,410453,321,13475
2020-08-14,12066,422519,362,13837
2020-08-15,11286,433805,308,14145
2020-08-16,11306,445111,347,14492
2020-08-17,11578,456689,318,14810
2020-08-18,11643,468332,287,15097
2020-08-19,8328,476660,275,15372
2020-08-20,12462,489122,247,15619
2020-08-21,13056,502178,360,15979
2020-08-22,11541,513719,204,16183
2020-08-23,8419,522138,385,16568
2020-08-24,10965,533103,400,16968
2020-08-25,8044,541147,348,17316
2020-08-26,10549,551696,296,17612
2020-08-27,10432,562128,277,17889
2020-08-28,10142,572270,295,18184
2020-08-29,9752,582022,284,18468
2020-08-30,8498,590520,299,18767
2020-08-31,9394,599914,297,19064
2020-09-01,8024,607938,300,19364
2020-09-02,7230,615168,299,19663
2020-09-03,8901,624069,389,20052
2020-09-04,9270,633339,296,20348
2020-09-05,8235,641574,270,20618
2020-09-06,8488,650062,270,20888
2020-09-07,8394,658456,268,21156
2020-09-08,8065,666521,256,21412
2020-09-09,5327,671848,203,21615
2020-09-10,7665,679513,202,21817
2020-09-11,7338,686851,236,22053
2020-09-12,7813,694664,222,22275
2020-09-13,7424,702088,243,22518
2020-09-14,6876,708964,216,22734
2020-09-15,7355,716319,190,22924
2020-09-16,5573,721892,199,23123
2020-09-17,6698,728590,165,23288
2020-09-18,7787,736377,190,23478
2020-09-19,7568,743945,187,23665
2020-09-20,6526,750471,185,23850
2020-09-21,7927,758398,189,24039
2020-09-22,6678,765076,169,24208
2020-09-23,5359,770435,189,24397
2020-09-24,7102,777537,173,24570
2020-09-25,6731,784268,176,24746
2020-09-26,6555,790823,178,24924
2020-09-27,7494,798317,179,25103
2020-09-28,7721,806038,193,25296
2020-09-29,7018,813056,192,25488
2020-09-30,5147,818203,153,25641
2020-10-01,5839,824042,187,25828
2020-10-02,5637,829679,170,25998
2020-10-03,5660,835339,198,26196
2020-10-04,6192,841531,201,26397
2020-10-05,6616,848147,159,26556
2020-10-06,6905,855052,156,26712
2020-10-07,7106,862158,132,26844
2020-10-08,7650,869808,173,27017
2020-10-09,7875,877683,163,27180
2020-10-10,8496,886179,151,27331
2020-10-11,8121,894300,164,27495
2020-10-12,8447,902747,165,27660
2020-10-13,8569,911316,174,27834
2020-10-14,7767,919083,151,27985
2020-10-15,5015,924098,156,28141
2020-10-16,6061,930159,165,28306
2020-10-17,6823,936982,151,28457
2020-10-18,8372,945354,159,28616
2020-10-19,7017,952371,187,28803
2020-10-20,7201,959572,167,28970
2020-10-21,6311,965883,132,29102
2020-10-22,8256,974139,170,29272
2020-10-23,7561,981700,192,29464
2020-10-24,8570,990270,172,29636
2020-10-25,8672,998942,166,29802
2020-10-26,8769,1007711,198,30000
2020-10-27,8174,1015885,154,30154
2020-10-28,9167,1025052,194,30348
2020-10-29,8166,1033218,217,30565
2020-10-30,8717,1041935,188,30753
2020-10-31,11187,1053122,173,30926
2020-11-01,10029,1063151,209,31135
2020-11-02,11033,1074184,179,31314
2020-11-03,9137,1083321,201,31515
2020-11-04,9935,1093256,155,31670
2020-11-05,6136,1099392,177,31847
2020-11-06,8692,1108084,166,32013
2020-11-07,9893,1117977,196,32209
2020-11-08,9756,1127733,196,32405
2020-11-09,8714,1136447,190,32595
