date,census_fips_code,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2021-02-10,0.0,-1984.0,659.0,-1679.0,-2365.0,-6668.0,428.0
2021-02-11,0.0,-2680.0,-145.0,-3485.0,-3129.0,-6691.0,518.0
2021-02-12,0.0,-3398.0,-337.0,-5106.0,-3192.0,-2649.0,421.0
2021-02-13,0.0,-2901.0,-29.0,-4898.0,-3887.0,-1930.0,260.0
2021-02-14,0.0,-2035.0,-338.0,-3968.0,-3691.0,-1177.0,127.0
2021-02-15,0.0,-2214.0,357.0,-3466.0,-3252.0,-6844.0,565.0
2021-02-16,0.0,-2219.0,555.0,-3495.0,-2957.0,-6758.0,560.0
2021-02-17,0.0,-2141.0,599.0,-3387.0,-2701.0,-6038.0,522.0
2021-02-18,0.0,-2534.0,145.0,-3729.0,-2845.0,-6028.0,560.0
2021-02-19,0.0,-2902.0,324.0,-4388.0,-2368.0,-1621.0,297.0
2021-02-20,0.0,-2848.0,-167.0,-4026.0,-3276.0,-1513.0,165.0
2021-02-21,0.0,-2121.0,-297.0,-1713.0,-2722.0,-873.0,-5.0
2021-02-22,0.0,-2239.0,9.0,-2618.0,-2851.0,-5994.0,479.0
2021-02-23,0.0,-2041.0,463.0,-1848.0,-2488.0,-5943.0,403.0
2021-02-24,0.0,-1700.0,833.0,-1876.0,-2315.0,-5380.0,376.0
2021-02-25,0.0,-1937.0,420.0,-986.0,-2172.0,-5205.0,296.0
2021-02-26,0.0,-2026.0,986.0,-738.0,-1422.0,-489.0,-46.0
2021-02-27,0.0,-2275.0,436.0,-2109.0,-2593.0,-1074.0,-52.0
2021-02-28,0.0,-1062.0,1140.0,163.0,-1828.0,-434.0,-167.0
2021-03-01,0.0,-1886.0,989.0,-2603.0,-2605.0,-5538.0,407.0
2021-03-02,0.0,-1959.0,756.0,-1665.0,-2448.0,-5486.0,357.0
2021-03-03,0.0,-1753.0,1045.0,-1046.0,-1960.0,-5214.0,293.0
2021-03-04,0.0,-2160.0,681.0,-1843.0,-2324.0,-5214.0,331.0
2021-03-05,0.0,-2377.0,1269.0,-2358.0,-1880.0,-723.0,53.0
2021-03-06,0.0,-2810.0,147.0,-3703.0,-3227.0,-1439.0,15.0
2021-03-07,0.0,-1111.0,1228.0,66.0,-1786.0,-425.0,-170.0
2021-03-08,0.0,-674.0,2460.0,-1129.0,-2080.0,-5931.0,320.0
2021-03-09,0.0,-2219.0,541.0,-2716.0,-2706.0,-5763.0,447.0
2021-03-10,0.0,-2678.0,176.0,-4236.0,-3338.0,-5802.0,631.0
2021-03-11,0.0,-2582.0,388.0,-3274.0,-3020.0,-5458.0,591.0
2021-03-12,0.0,-2677.0,1143.0,-3928.0,-2408.0,-748.0,308.0
2021-03-13,0.0,-2343.0,985.0,-3024.0,-2735.0,-1356.0,112.0
2021-03-14,0.0,-1704.0,538.0,-251.0,-2246.0,-691.0,-78.0
2021-03-15,0.0,-2308.0,770.0,-3493.0,-2992.0,-5793.0,577.0
2021-03-16,0.0,-2527.0,558.0,-4739.0,-3368.0,-5969.0,677.0
2021-03-17,0.0,-2475.0,646.0,-4222.0,-3256.0,-5606.0,658.0
2021-03-18,0.0,-2542.0,636.0,-4002.0,-2989.0,-5353.0,645.0
2021-03-19,0.0,-2875.0,801.0,-4102.0,-2544.0,-740.0,385.0
2021-03-20,0.0,-2710.0,515.0,-2662.0,-2891.0,-1127.0,118.0
2021-03-21,0.0,-2138.0,269.0,-1320.0,-2755.0,-909.0,45.0
2021-03-22,0.0,-2666.0,95.0,-3908.0,-3509.0,-6133.0,717.0
2021-03-23,0.0,-2526.0,542.0,-3214.0,-2989.0,-6042.0,613.0
2021-03-24,0.0,-2586.0,659.0,-3382.0,-3071.0,-5849.0,621.0
2021-03-25,0.0,-2283.0,903.0,-2634.0,-2763.0,-5772.0,594.0
2021-03-26,0.0,-2930.0,540.0,-2000.0,-2178.0,-1045.0,244.0
2021-03-27,0.0,-2877.0,270.0,157.0,-2323.0,-1045.0,-114.0
2021-03-28,0.0,-2646.0,-30.0,-25.0,-2767.0,-1024.0,-43.0
2021-03-29,0.0,-2381.0,164.0,-1296.0,-3028.0,-6108.0,507.0
2021-03-30,0.0,-2189.0,519.0,-623.0,-2425.0,-5952.0,420.0
2021-03-31,0.0,-2012.0,806.0,-381.0,-2236.0,-5586.0,334.0
2021-04-01,0.0,-1932.0,905.0,367.0,-2084.0,-5390.0,213.0
2021-04-02,0.0,-3064.0,484.0,-2627.0,-2507.0,-3475.0,364.0
2021-04-03,0.0,-3507.0,365.0,-3294.0,-3224.0,-2072.0,123.0
2021-04-04,0.0,-2941.0,-209.0,-2049.0,-3184.0,-1393.0,60.0
2021-04-05,0.0,-2197.0,275.0,-555.0,-2989.0,-8688.0,565.0
2021-04-06,0.0,-1996.0,691.0,-558.0,-2589.0,-7371.0,383.0
2021-04-07,0.0,-2431.0,422.0,-2878.0,-3255.0,-7589.0,652.0
2021-04-08,0.0,-2191.0,742.0,-1903.0,-2678.0,-6983.0,489.0
2021-04-09,0.0,-2415.0,954.0,-1181.0,-1914.0,-2547.0,156.0
2021-04-10,0.0,-2266.0,834.0,712.0,-1849.0,-1167.0,-283.0
2021-04-11,0.0,-1015.0,1170.0,3673.0,-1319.0,-604.0,-386.0
2021-04-12,0.0,-1264.0,1062.0,1244.0,-2034.0,-6750.0,136.0
2021-04-13,0.0,-1471.0,1382.0,-61.0,-1977.0,-6835.0,216.0
2021-04-14,0.0,-1861.0,1224.0,-3616.0,-2945.0,-7095.0,553.0
2021-04-15,0.0,-1496.0,1639.0,-2442.0,-2304.0,-6475.0,437.0
2021-04-16,0.0,-2289.0,1154.0,-2368.0,-1810.0,-2147.0,175.0
2021-04-17,0.0,-2071.0,1029.0,-474.0,-1780.0,-810.0,-205.0
2021-04-18,0.0,-1604.0,850.0,-2830.0,-2454.0,-1115.0,-11.0
2021-04-19,0.0,-1254.0,1166.0,-1353.0,-2147.0,-6600.0,410.0
2021-04-20,0.0,-1279.0,1568.0,-1992.0,-2143.0,-6635.0,448.0
2021-04-21,0.0,-899.0,1884.0,-373.0,-1517.0,-6251.0,252.0
2021-04-22,0.0,-1084.0,1426.0,565.0,-1627.0,-6022.0,138.0
2021-04-23,0.0,-994.0,2853.0,-1266.0,-1252.0,-2115.0,15.0
2021-04-24,0.0,-1916.0,1233.0,1002.0,-1549.0,-483.0,-346.0
2021-04-25,0.0,-850.0,1375.0,4108.0,-1141.0,-23.0,-467.0
2021-04-26,0.0,-996.0,1442.0,311.0,-1944.0,-6809.0,180.0
2021-04-27,0.0,-876.0,2270.0,-1297.0,-1782.0,-6990.0,306.0
2021-04-28,0.0,-447.0,3622.0,-1031.0,-1359.0,-7140.0,281.0
2021-04-29,0.0,-272.0,3670.0,894.0,-662.0,-7895.0,126.0
2021-04-30,0.0,-1353.0,3877.0,1174.0,-1761.0,-14469.0,723.0
2021-05-01,0.0,-2814.0,1187.0,2529.0,-1566.0,-4438.0,-66.0
2021-05-02,0.0,-6300.0,-7922.0,3942.0,-4757.0,-3712.0,-311.0
2021-05-03,0.0,-4679.0,-4573.0,4772.0,-5343.0,-18615.0,549.0
2021-05-04,0.0,-233.0,1656.0,3507.0,-1585.0,-10121.0,156.0
2021-05-05,0.0,-709.0,1545.0,1361.0,-1076.0,-5932.0,40.0
2021-05-06,0.0,-829.0,1446.0,1100.0,-1251.0,-5441.0,108.0
2021-05-07,0.0,-322.0,2878.0,902.0,-373.0,-758.0,-172.0
2021-05-08,0.0,-1193.0,1316.0,358.0,-1238.0,-433.0,-280.0
2021-05-09,0.0,208.0,1388.0,5719.0,-165.0,120.0,-544.0
2021-05-10,0.0,-160.0,2146.0,1946.0,-674.0,-4073.0,-198.0
2021-05-11,0.0,28.0,2627.0,2222.0,-305.0,-3921.0,-228.0
2021-05-12,0.0,74.0,2929.0,1436.0,-268.0,-3833.0,-203.0
2021-05-13,0.0,-167.0,2772.0,-259.0,-639.0,-3733.0,-4.0
2021-05-14,0.0,-352.0,3290.0,76.0,62.0,1202.0,-379.0
2021-05-15,0.0,39.0,2402.0,3350.0,-237.0,-132.0,-616.0
2021-05-16,0.0,291.0,1656.0,2071.0,-506.0,4.0,-411.0
2021-05-17,0.0,250.0,2925.0,1212.0,-194.0,-3455.0,-215.0
2021-05-18,0.0,-183.0,2779.0,-722.0,-480.0,-3536.0,-48.0
2021-05-19,0.0,326.0,3197.0,1580.0,109.0,-2823.0,-290.0
2021-05-20,0.0,-553.0,2504.0,-1770.0,-1580.0,-3125.0,45.0
2021-05-21,0.0,693.0,4208.0,2522.0,652.0,2249.0,-601.0
2021-05-22,0.0,-707.0,1470.0,3635.0,-639.0,81.0,-603.0
2021-05-23,0.0,342.0,1529.0,6972.0,41.0,354.0,-652.0
2021-05-24,0.0,-125.0,2450.0,2060.0,-399.0,-3409.0,-219.0
2021-05-25,0.0,37.0,2926.0,2279.0,-153.0,-2477.0,-297.0
2021-05-26,0.0,311.0,3122.0,2590.0,98.0,-2245.0,-317.0
2021-05-27,0.0,122.0,2609.0,2049.0,-12.0,-1913.0,-262.0
2021-05-28,0.0,-364.0,2798.0,383.0,264.0,2837.0,-444.0
2021-05-29,0.0,-206.0,2186.0,3478.0,-325.0,-63.0,-526.0
2021-05-30,0.0,440.0,1606.0,5458.0,-725.0,-259.0,-420.0
2021-05-31,0.0,378.0,2888.0,1139.0,-810.0,-5223.0,83.0
2021-06-01,0.0,1194.0,2028.0,1131.0,-3207.0,-15388.0,1074.0
2021-06-02,0.0,291.0,3336.0,1183.0,169.0,-1780.0,-138.0
2021-06-03,0.0,210.0,2889.0,2367.0,79.0,-1338.0,-198.0
2021-06-04,0.0,172.0,3136.0,3374.0,767.0,4020.0,-626.0
2021-06-05,0.0,-332.0,2049.0,4369.0,-210.0,245.0,-624.0
2021-06-06,0.0,510.0,1696.0,5479.0,-441.0,115.0,-521.0
2021-06-07,0.0,312.0,3089.0,3060.0,50.0,-1536.0,-324.0
2021-06-08,0.0,440.0,3596.0,3033.0,369.0,-1266.0,-316.0
2021-06-09,0.0,699.0,3756.0,2966.0,412.0,-1131.0,-369.0
2021-06-10,0.0,1473.0,4040.0,3654.0,636.0,-1501.0,-357.0
2021-06-11,0.0,308.0,3259.0,2708.0,779.0,3895.0,-675.0
2021-06-12,0.0,19.0,2271.0,3318.0,-261.0,-202.0,-646.0
2021-06-13,0.0,-32.0,1364.0,1700.0,-1232.0,-665.0,-356.0
2021-06-14,0.0,397.0,3406.0,1561.0,-131.0,-1856.0,-224.0
2021-06-15,0.0,577.0,3688.0,1388.0,207.0,-1615.0,-228.0
2021-06-16,0.0,975.0,4073.0,2301.0,291.0,-1663.0,-372.0
2021-06-17,0.0,749.0,3353.0,2438.0,237.0,-1803.0,-424.0
2021-06-18,0.0,36.0,3351.0,1360.0,269.0,2220.0,-630.0
2021-06-19,0.0,-651.0,1821.0,1932.0,-963.0,-1327.0,-580.0
2021-06-20,0.0,-148.0,506.0,5308.0,-1695.0,-1536.0,-499.0
2021-06-21,0.0,68.0,1375.0,5805.0,-3007.0,-17765.0,389.0
2021-06-22,0.0,554.0,3016.0,3402.0,-16.0,-3876.0,-356.0
2021-06-23,0.0,781.0,3012.0,3661.0,31.0,-3355.0,-422.0
2021-06-24,0.0,1523.0,3556.0,4485.0,200.0,-4248.0,-396.0
2021-06-25,0.0,-277.0,2182.0,3240.0,137.0,250.0,-589.0
2021-06-26,0.0,-415.0,1814.0,3908.0,-378.0,-397.0,-678.0
2021-06-27,0.0,639.0,1647.0,6216.0,-169.0,-406.0,-733.0
2021-06-28,0.0,401.0,2677.0,3924.0,-508.0,-5784.0,-382.0
2021-06-29,0.0,1143.0,3607.0,4416.0,-83.0,-6049.0,-476.0
2021-06-30,0.0,295.0,2354.0,3707.0,-454.0,-5619.0,-541.0
2021-07-01,0.0,377.0,2500.0,3550.0,-185.0,-5328.0,-297.0
2021-07-02,0.0,-56.0,2846.0,2469.0,0.0,-858.0,-471.0
2021-07-03,0.0,-165.0,1985.0,3180.0,-204.0,-770.0,-596.0
2021-07-04,0.0,1021.0,1604.0,6480.0,188.0,-460.0,-699.0
2021-07-05,0.0,683.0,3012.0,3684.0,-53.0,-5675.0,-317.0
2021-07-06,0.0,834.0,3451.0,4624.0,39.0,-5491.0,-287.0
2021-07-07,0.0,922.0,3591.0,4808.0,341.0,-5569.0,-386.0
2021-07-08,0.0,891.0,3197.0,5005.0,176.0,-5421.0,-398.0
2021-07-09,0.0,541.0,3580.0,4728.0,667.0,-1195.0,-727.0
2021-07-10,0.0,124.0,2369.0,4966.0,631.0,-946.0,-852.0
2021-07-11,0.0,1117.0,1898.0,6840.0,693.0,-514.0,-920.0
2021-07-12,0.0,1141.0,3829.0,5004.0,297.0,-6334.0,-452.0
2021-07-13,0.0,1346.0,4123.0,4651.0,337.0,-6176.0,-417.0
2021-07-14,0.0,1599.0,4228.0,4892.0,468.0,-6152.0,-493.0
2021-07-15,0.0,1507.0,3829.0,4713.0,459.0,-6008.0,-511.0
2021-07-16,0.0,965.0,3960.0,5246.0,938.0,-1783.0,-720.0
2021-07-17,0.0,641.0,2753.0,6006.0,945.0,-1015.0,-894.0
2021-07-18,0.0,1336.0,1958.0,7836.0,1120.0,-654.0,-933.0
2021-07-19,0.0,1038.0,3547.0,3902.0,37.0,-7139.0,-353.0
2021-07-20,0.0,2265.0,4921.0,4277.0,350.0,-7357.0,-207.0
2021-07-21,0.0,1331.0,3590.0,4171.0,79.0,-6702.0,-258.0
2021-07-22,0.0,1426.0,3334.0,5305.0,373.0,-6443.0,-393.0
2021-07-23,0.0,832.0,3487.0,6016.0,750.0,-2226.0,-657.0
2021-07-24,0.0,420.0,2363.0,6216.0,860.0,-882.0,-856.0
2021-07-25,0.0,1396.0,1904.0,8365.0,1213.0,-611.0,-922.0
2021-07-26,0.0,1390.0,3648.0,5238.0,264.0,-7409.0,-407.0
2021-07-27,0.0,1512.0,3842.0,5419.0,362.0,-7215.0,-315.0
2021-07-28,0.0,1184.0,3316.0,4917.0,-87.0,-7209.0,-285.0
2021-07-29,0.0,1287.0,3045.0,5334.0,106.0,-6954.0,-310.0
2021-07-30,0.0,823.0,3397.0,6191.0,598.0,-2776.0,-602.0
2021-07-31,0.0,552.0,2507.0,6098.0,958.0,-1159.0,-835.0
2021-08-01,0.0,1517.0,2064.0,7947.0,1388.0,-820.0,-874.0
2021-08-02,0.0,1677.0,3977.0,5125.0,233.0,-7989.0,-307.0
2021-08-03,0.0,1814.0,4347.0,5952.0,459.0,-7782.0,-257.0
2021-08-04,0.0,1981.0,4223.0,5621.0,337.0,-7529.0,-299.0
2021-08-05,0.0,1378.0,3394.0,5157.0,47.0,-7664.0,-205.0
2021-08-06,0.0,1889.0,4893.0,6077.0,1175.0,-4056.0,-538.0
2021-08-07,0.0,727.0,2701.0,7486.0,1192.0,-1353.0,-763.0
2021-08-08,0.0,1792.0,2361.0,9681.0,1523.0,-796.0,-855.0
2021-08-09,0.0,2044.0,4389.0,5858.0,452.0,-8296.0,-298.0
2021-08-10,0.0,2426.0,5054.0,6198.0,570.0,-7980.0,-257.0
2021-08-11,0.0,2697.0,5169.0,6366.0,925.0,-7880.0,-322.0
2021-08-12,0.0,2453.0,4446.0,6673.0,862.0,-7757.0,-342.0
2021-08-13,0.0,2194.0,5383.0,7210.0,1790.0,-3789.0,-668.0
2021-08-14,0.0,1734.0,4321.0,7778.0,2080.0,-1352.0,-904.0
2021-08-15,0.0,2308.0,2761.0,10473.0,1873.0,-708.0,-1063.0
2021-08-16,0.0,2553.0,4771.0,6128.0,983.0,-8433.0,-424.0
2021-08-17,0.0,2536.0,5013.0,5968.0,1065.0,-8119.0,-252.0
2021-08-18,0.0,2733.0,5143.0,5420.0,777.0,-7625.0,-182.0
2021-08-19,0.0,2724.0,4526.0,6820.0,931.0,-7401.0,-304.0
2021-08-20,0.0,1936.0,4379.0,7810.0,1194.0,-3582.0,-587.0
2021-08-21,0.0,1507.0,2980.0,7679.0,1306.0,-1194.0,-862.0
2021-08-22,0.0,2325.0,2334.0,8833.0,1709.0,-415.0,-880.0
2021-08-23,0.0,2020.0,4117.0,5588.0,437.0,-7368.0,-312.0
2021-08-24,0.0,2029.0,4301.0,5263.0,399.0,-7202.0,-165.0
2021-08-25,0.0,1991.0,4278.0,4374.0,385.0,-7146.0,-100.0
2021-08-26,0.0,2090.0,3845.0,5501.0,528.0,-6827.0,-191.0
2021-08-27,0.0,1001.0,3342.0,5012.0,749.0,-2854.0,-349.0
2021-08-28,0.0,655.0,2519.0,4942.0,571.0,-1051.0,-605.0
2021-08-29,0.0,1143.0,1786.0,5094.0,514.0,-760.0,-473.0
2021-08-30,0.0,1663.0,3657.0,4749.0,90.0,-6625.0,-140.0
2021-08-31,0.0,1601.0,3812.0,4983.0,178.0,-6209.0,-136.0
2021-09-01,0.0,1483.0,3890.0,3561.0,138.0,-6021.0,-91.0
2021-09-02,0.0,1385.0,3331.0,4190.0,8.0,-5845.0,-129.0
2021-09-03,0.0,906.0,3394.0,4810.0,503.0,-1315.0,-481.0
2021-09-04,0.0,835.0,2369.0,5563.0,467.0,-721.0,-704.0
2021-09-05,0.0,1746.0,2101.0,6672.0,830.0,-414.0,-680.0
2021-09-06,0.0,1389.0,3448.0,4174.0,-60.0,-6017.0,-218.0
2021-09-07,0.0,1427.0,3811.0,4540.0,-307.0,-5725.0,-182.0
2021-09-08,0.0,3349.0,5799.0,5688.0,519.0,-6007.0,-357.0
2021-09-09,0.0,1359.0,3101.0,4663.0,23.0,-5440.0,-266.0
2021-09-10,0.0,1271.0,3792.0,4461.0,472.0,-1011.0,-528.0
2021-09-11,0.0,1347.0,3139.0,5050.0,737.0,-404.0,-732.0
2021-09-12,0.0,2455.0,3091.0,6607.0,859.0,-20.0,-663.0
2021-09-13,0.0,2578.0,4867.0,4449.0,784.0,-5913.0,-295.0
2021-09-14,0.0,2379.0,5708.0,3987.0,1138.0,-5501.0,-421.0
2021-09-15,0.0,1751.0,4624.0,3863.0,830.0,-5015.0,-513.0
2021-09-16,0.0,1314.0,3638.0,3541.0,642.0,-5185.0,-547.0
2021-09-17,0.0,752.0,3578.0,2134.0,936.0,-922.0,-619.0
2021-09-18,0.0,473.0,2251.0,3074.0,-309.0,-994.0,-499.0
2021-09-19,0.0,1091.0,1963.0,4882.0,-87.0,-728.0,-474.0
2021-09-20,0.0,478.0,3112.0,919.0,-230.0,-5456.0,-177.0
2021-09-21,0.0,925.0,3721.0,1771.0,-217.0,-4805.0,-201.0
2021-09-22,0.0,678.0,3363.0,912.0,-142.0,-3955.0,-140.0
2021-09-23,0.0,342.0,2945.0,932.0,-323.0,-3932.0,-127.0
2021-09-24,0.0,-19.0,2981.0,1039.0,286.0,463.0,-412.0
2021-09-25,0.0,-60.0,1822.0,3476.0,-594.0,-776.0,-520.0
2021-09-26,0.0,758.0,1838.0,5578.0,-141.0,-608.0,-501.0
2021-09-27,0.0,94.0,2662.0,2086.0,-515.0,-4087.0,-178.0
2021-09-28,0.0,-279.0,2719.0,107.0,-729.0,-4214.0,23.0
2021-09-29,0.0,-252.0,2532.0,682.0,-822.0,-4154.0,-51.0
2021-09-30,0.0,-528.0,2072.0,585.0,-752.0,-3660.0,-92.0
2021-10-01,0.0,-207.0,2724.0,947.0,-68.0,559.0,-360.0
2021-10-02,0.0,-1160.0,992.0,1700.0,-1336.0,-1496.0,-371.0
2021-10-03,0.0,-269.0,1362.0,3937.0,-863.0,-1340.0,-363.0
2021-10-04,0.0,-674.0,1557.0,1121.0,-1281.0,-4477.0,-117.0
2021-10-05,0.0,-694.0,1688.0,995.0,-1830.0,-7106.0,200.0
2021-10-06,0.0,-719.0,2029.0,227.0,-1679.0,-4453.0,12.0
2021-10-07,0.0,-1081.0,1497.0,-745.0,-1744.0,-4316.0,107.0
2021-10-08,0.0,-1225.0,2074.0,-1637.0,-1230.0,119.0,-123.0
2021-10-09,0.0,-1466.0,1271.0,-1873.0,-2280.0,-2048.0,-66.0
2021-10-10,0.0,-777.0,1268.0,756.0,-1487.0,-1756.0,-89.0
2021-10-11,0.0,-894.0,1729.0,-700.0,-1733.0,-4721.0,165.0
2021-10-12,0.0,-883.0,2174.0,-1574.0,-2123.0,-4748.0,289.0
2021-10-13,0.0,-643.0,2532.0,-267.0,-1853.0,-4538.0,194.0
2021-10-14,0.0,-472.0,2663.0,-1122.0,-1732.0,-5078.0,272.0
2021-10-15,0.0,-1474.0,2147.0,-1740.0,-1362.0,-383.0,26.0
2021-10-16,0.0,-1834.0,1283.0,-2844.0,-2628.0,-2362.0,74.0
2021-10-17,0.0,-886.0,1268.0,425.0,-1613.0,-1894.0,-8.0
2021-10-18,0.0,-828.0,1895.0,-108.0,-1788.0,-5028.0,207.0
2021-10-19,0.0,-855.0,2135.0,365.0,-1782.0,-4933.0,193.0
2021-10-20,0.0,-735.0,2252.0,851.0,-1812.0,-4731.0,130.0
2021-10-21,0.0,-1135.0,1732.0,605.0,-1528.0,-4740.0,150.0
2021-10-22,0.0,-1510.0,2007.0,50.0,-1003.0,-306.0,-88.0
2021-10-23,0.0,-1594.0,1488.0,302.0,-1581.0,-1733.0,-175.0
2021-10-24,0.0,-842.0,1488.0,1607.0,-1394.0,-1725.0,-138.0
2021-10-25,0.0,-1690.0,1142.0,-69.0,-2573.0,-7261.0,476.0
2021-10-26,0.0,-1292.0,2319.0,448.0,-2052.0,-7368.0,481.0
2021-10-27,0.0,-1452.0,2012.0,732.0,-1968.0,-7050.0,434.0
2021-10-28,0.0,-2133.0,1014.0,378.0,-2392.0,-6753.0,412.0
2021-10-29,0.0,-2444.0,1391.0,-148.0,-1961.0,-2596.0,153.0
2021-10-30,0.0,-2808.0,1146.0,352.0,-1818.0,-1915.0,-146.0
2021-10-31,0.0,-2056.0,1337.0,2264.0,-1331.0,-1715.0,-170.0
2021-11-01,0.0,-2065.0,987.0,-285.0,-2452.0,-7063.0,463.0
2021-11-02,0.0,-2036.0,1228.0,-1445.0,-2531.0,-6799.0,566.0
2021-11-03,0.0,-1689.0,1695.0,333.0,-2148.0,-6402.0,397.0
2021-11-04,0.0,-1947.0,1039.0,33.0,-2412.0,-6281.0,384.0
2021-11-05,0.0,-2355.0,1394.0,-801.0,-1922.0,-2132.0,168.0
2021-11-06,0.0,-2575.0,1181.0,-953.0,-2188.0,-1831.0,-55.0
2021-11-07,0.0,-2138.0,1008.0,46.0,-1830.0,-1799.0,-81.0
2021-11-08,0.0,-1288.0,2103.0,-1119.0,-2098.0,-4700.0,283.0
2021-11-09,0.0,-2173.0,1048.0,-2511.0,-2704.0,-4500.0,428.0
2021-11-10,0.0,-1417.0,1944.0,-843.0,-1969.0,-3926.0,239.0
2021-11-11,0.0,-1642.0,1479.0,-1042.0,-1994.0,-3772.0,216.0
2021-11-12,0.0,-1674.0,2014.0,-1294.0,-1265.0,870.0,-55.0
2021-11-13,0.0,-1840.0,1646.0,-1231.0,-2023.0,-1380.0,-103.0
2021-11-14,0.0,-1424.0,1362.0,441.0,-1717.0,-1564.0,-99.0
2021-11-15,0.0,-1167.0,2001.0,-1044.0,-1673.0,-3811.0,157.0
2021-11-16,0.0,-1124.0,2245.0,-1175.0,-1615.0,-3745.0,187.0
2021-11-17,0.0,-1107.0,2087.0,-932.0,-1640.0,-3524.0,129.0
2021-11-18,0.0,-1383.0,1543.0,-1351.0,-1848.0,-3357.0,167.0
2021-11-19,0.0,-1943.0,1574.0,-2016.0,-1313.0,1420.0,-19.0
2021-11-20,0.0,-1970.0,1273.0,-1334.0,-2145.0,-1301.0,-38.0
2021-11-21,0.0,-1382.0,1079.0,795.0,-1838.0,-1665.0,-99.0
2021-11-22,0.0,-1390.0,1272.0,-968.0,-1843.0,-3527.0,174.0
2021-11-23,0.0,-1441.0,1547.0,-1964.0,-1892.0,-3517.0,239.0
2021-11-24,0.0,-1136.0,1791.0,-1055.0,-1613.0,-3212.0,149.0
2021-11-25,0.0,-1349.0,1468.0,-1315.0,-1777.0,-3025.0,134.0
2021-11-26,0.0,-1834.0,1602.0,-1958.0,-971.0,1693.0,-96.0
2021-11-27,0.0,-1636.0,1446.0,-429.0,-1487.0,-1639.0,-141.0
2021-11-28,0.0,-807.0,1265.0,2715.0,-1839.0,-1955.0,-121.0
2021-11-29,0.0,-927.0,1490.0,-55.0,-3517.0,-12595.0,846.0
2021-11-30,0.0,-1037.0,1187.0,833.0,-4096.0,-16966.0,1229.0
2021-12-01,0.0,-2623.0,-1139.0,2051.0,-4314.0,-17232.0,1326.0
2021-12-02,0.0,-1123.0,1740.0,-409.0,-1411.0,-3281.0,177.0
2021-12-03,0.0,-1584.0,1989.0,-1680.0,-1301.0,1853.0,-6.0
2021-12-04,0.0,-1770.0,1451.0,-1597.0,-2493.0,-1387.0,52.0
2021-12-05,0.0,-609.0,2323.0,324.0,-1712.0,-1422.0,-17.0
2021-12-06,0.0,-776.0,2047.0,-972.0,-1732.0,-3388.0,171.0
2021-12-07,0.0,-1564.0,1095.0,-2474.0,-2194.0,-2783.0,263.0
2021-12-08,0.0,-1061.0,1796.0,-1343.0,-2001.0,-2329.0,188.0
2021-12-09,0.0,-1069.0,1609.0,-1212.0,-1762.0,-1814.0,131.0
2021-12-10,0.0,-1426.0,1967.0,-1904.0,-1287.0,3154.0,-105.0
2021-12-11,0.0,-1574.0,1237.0,-1501.0,-2243.0,-831.0,-55.0
2021-12-12,0.0,-1219.0,976.0,-1584.0,-2317.0,-1278.0,41.0
2021-12-13,0.0,-577.0,2434.0,-1420.0,-1778.0,-2420.0,124.0
2021-12-14,0.0,-222.0,2905.0,-994.0,-1316.0,-2312.0,73.0
2021-12-15,0.0,252.0,3421.0,-625.0,-855.0,-2094.0,-29.0
2021-12-16,0.0,29.0,2861.0,-661.0,-1008.0,-1996.0,-18.0
2021-12-17,0.0,-475.0,2797.0,-991.0,-616.0,2896.0,-212.0
2021-12-18,0.0,-874.0,1714.0,-420.0,-1319.0,-1095.0,-145.0
2021-12-19,0.0,513.0,2499.0,1290.0,-978.0,-932.0,-140.0
2021-12-20,0.0,1136.0,4247.0,325.0,-909.0,-3478.0,79.0
2021-12-21,0.0,1518.0,5066.0,325.0,-442.0,-3781.0,83.0
2021-12-22,0.0,2039.0,6256.0,890.0,-452.0,-4982.0,132.0
2021-12-23,0.0,1483.0,5774.0,699.0,-826.0,-9579.0,583.0
2021-12-24,0.0,-2081.0,3161.0,-159.0,-3357.0,-14703.0,1172.0
2021-12-25,0.0,-7712.0,-9074.0,898.0,-6009.0,-10305.0,420.0
2021-12-26,0.0,-3641.0,-3123.0,978.0,-3724.0,-4728.0,-45.0
2021-12-27,0.0,-553.0,1065.0,-59.0,-3788.0,-14380.0,1088.0
2021-12-28,0.0,242.0,2772.0,1271.0,-2892.0,-12377.0,1017.0
2021-12-29,0.0,768.0,4969.0,852.0,-2215.0,-12425.0,960.0
2021-12-30,0.0,183.0,5386.0,807.0,-2389.0,-13673.0,1090.0
2021-12-31,0.0,-4156.0,599.0,652.0,-5177.0,-15858.0,1431.0
2022-01-01,0.0,-7946.0,-9838.0,-308.0,-6646.0,-10419.0,449.0
2022-01-02,0.0,-2443.0,-1491.0,3848.0,-1715.0,-3886.0,-23.0
2022-01-03,0.0,-1373.0,1183.0,-145.0,-2857.0,-7260.0,907.0
2022-01-04,0.0,-796.0,1970.0,794.0,-2068.0,-5720.0,731.0
2022-01-05,0.0,-553.0,2498.0,1247.0,-1680.0,-4936.0,589.0
2022-01-06,0.0,-841.0,2163.0,510.0,-2100.0,-5159.0,658.0
